"(父） ASIN","（子）ASIN","商品名称","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订购数量 – B2B","订单商品数量转化率","商品转化率 – B2B","已订购商品销售额","已订购商品的销售额 – B2B","订单商品种类数","订单商品总数 – B2B"
"B073QLGGF3","B06VT64ZXD","Summer Mae Traje de Una Pieza Clásico y Elegante para Mujer","1","0.02%","1","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06VTF8J7J","B06VTF8J7J","Summer Mae Mujer Bañador De Una Pieza De Nadar Rizado","13","0.27%","19","0.30%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF85QR8","B06VV1VJCS","Summer Mae Mujer Conjuntos De Bikini Elástico Floral Acolchado Con Tejer","5","0.10%","5","0.08%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF85QR8","B06VV1VK3S","Summer Mae Mujer Conjuntos De Bikini Elástico Floral Acolchado Con Tejer","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€14.99","€0.00","1","0"
"B06XF85QR8","B06VV8NP4W","Summer Mae Mujer Conjuntos De Bikini Elástico Floral Acolchado Con Tejer","1","0.02%","1","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF5DVPM","B06VY9752S","Bikini Push Up Traje de Baño Dos Piezas Alto Cintura para Mujer","1","0.02%","1","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF85QR8","B06W55JQZM","Summer Mae Mujer Conjuntos De Bikini Elástico Floral Acolchado Con Tejer","2","0.04%","2","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WD237JT","B06WD237JT","Summer Mae Mujer Camisetas Empalme - T-SHIRT Vestir MINI","2","0.04%","2","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF85QR8","B06WD32GDD","Summer Mae Mujer Conjuntos De Bikini Elástico Floral Acolchado Con Tejer","2","0.04%","2","0.03%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF5DVPM","B06WD8P29D","Bikini Push Up Traje de Baño Dos Piezas Alto Cintura para Mujer","1","0.02%","2","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF5DVPM","B06WD8P4TY","Bikini Push Up Traje de Baño Dos Piezas Alto Cintura para Mujer","2","0.04%","2","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF85QR8","B06WGP1G7C","Summer Mae Mujer Conjuntos De Bikini Elástico Floral Acolchado Con Tejer","4","0.08%","6","0.10%","33%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF5DVPM","B06WGVNHSB","Summer Mae Bikini Push Up Traje de Baño Dos Piezas Alto Cintura para Mujer","2","0.04%","2","0.03%","100%","1","0","50.00%","0.00%","€13.99","€0.00","1","0"
"B06WLJB1C7","B06WLJB1C7","Summer Mae Mujer Trajes De Baño Dos Pieza Del Tankini","2","0.04%","2","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W5JQQJK","B06WLLQK19","Summer Mae Mujer Bikini Trajes de baño Acolchado Brazilian con Cordones y Corte Cabestro","9","0.18%","11","0.18%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF5DVPM","B06WLQZJVT","Bikini Push Up Traje de Baño Dos Piezas Alto Cintura para Mujer","7","0.14%","8","0.13%","88%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF85QR8","B06WP4L1WV","Summer Mae Mujer Conjuntos De Bikini Elástico Floral Acolchado Con Tejer","6","0.12%","6","0.10%","83%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WV8WYPJ","B06WV8WYPJ","Summer Mae Mujer Vestido Gedrucktes Barock","4","0.08%","4","0.06%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF85QR8","B06WV9TKRV","Summer Mae Mujer Conjuntos De Bikini Elástico Floral Acolchado Con Tejer","2","0.04%","2","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF5DVPM","B06WVHHS2T","Bikini Push Up Traje de Baño Dos Piezas Alto Cintura para Mujer","23","0.47%","28","0.45%","82%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06X1GF3S7","B06WVMNKYJ","Summer Mae Mujer Conjuntos De Bikini Exótico con Volantes","8","0.16%","11","0.18%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF85QR8","B06X1881B7","Summer Mae Mujer Conjuntos De Bikini Elástico Floral Acolchado Con Tejer","6","0.12%","6","0.10%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06X3S5CW2","B06X3S5CW2","Summer Mae Mujer Bañador A Rayas Trajes de Dos Pieza con Falda","86","1.76%","101","1.62%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF5DVPM","B06X41M4X4","Bikini Push Up Traje de Baño Dos Piezas Alto Cintura para Mujer","3","0.06%","7","0.11%","100%","1","0","33.33%","0.00%","€13.99","€0.00","1","0"
"B06X6CTFQ9","B06X6CTFQ9","Summer Mae Mujer Alinear Vestido De Punto","9","0.18%","9","0.14%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06X6D8T68","B06X6D8T68","Summer Mae Mujer Traje De Baño Del Bowknot Impresión Falda Balneario","14","0.29%","15","0.24%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF5DVPM","B06X6MJLNF","Bikini Push Up Traje de Baño Dos Piezas Alto Cintura para Mujer","2","0.04%","2","0.03%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF85QR8","B06X91MYFM","Summer Mae Mujer Conjuntos De Bikini Elástico Floral Acolchado Con Tejer","4","0.08%","4","0.06%","75%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF5DVPM","B06X95DMXZ","Bikini Push Up Traje de Baño Dos Piezas Alto Cintura para Mujer","7","0.14%","13","0.21%","92%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF5DVPM","B06X95XX5W","Bikini Push Up Traje de Baño Dos Piezas Alto Cintura para Mujer","1","0.02%","1","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF5DVPM","B06X95ZMP9","Bikini Push Up Traje de Baño Dos Piezas Alto Cintura para Mujer","3","0.06%","3","0.05%","33%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF5DVPM","B06X96LPDF","Bikini Push Up Traje de Baño Dos Piezas Alto Cintura para Mujer","1","0.02%","2","0.03%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF5DVPM","B06X96WTVC","Bikini Push Up Traje de Baño Dos Piezas Alto Cintura para Mujer","2","0.04%","2","0.03%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XCB5NG5","B06XCB5NG5","Summer Mae Mujer Traje De Baño De Talla Grande Impresión Una Sola Pieza","185","3.79%","248","3.98%","3%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XD4PJ1N","B06XCPNNCK","Summer Mae Traje de una pieza Verde Retro - Bordes Blancos - Mujer","2","0.04%","2","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XDHQSTR","B06XCR5MFR","Summer Mae Conjuntos De Bikini - Estribos Doble - Mujer","11","0.23%","13","0.21%","100%","1","0","9.09%","0.00%","€5.30","€0.00","1","0"
"B06Y1YY9MK","B06XCR9MY5","Summer Mae Mujer Trajes de baño con Cinta Bikini Cabestro","10","0.20%","12","0.19%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XD4PJ1N","B06XCXCX8N","Summer Mae Traje de una pieza Verde Retro - Bordes Blancos - Mujer","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€5.30","€0.00","1","0"
"B06XDHQSTR","B06XCXKQP6","Summer Mae Conjuntos De Bikini - Estribos Doble - Mujer","1","0.02%","3","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XD4PJ1N","B06XD4PJ1N","Summer Mae Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer","2","0.04%","3","0.05%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XDHQSTR","B06XD91JGL","Summer Mae Conjuntos De Bikini - Estribos Doble - Mujer","2","0.04%","2","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XDHQSTR","B06XDHQSTR","Summer Mae Conjuntos De Bikini - Estribos Doble - Mujer","3","0.06%","3","0.05%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF5DVPM","B06XF5DVPM","Bikini Push Up Traje de Baño Dos Piezas Alto Cintura para Mujer","35","0.72%","47","0.75%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF85QR8","B06XF85QR8","Summer Mae Mujer Conjuntos De Bikini Elástico Floral Acolchado Con Tejer","45","0.92%","52","0.83%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B01LZ1TK4M","B06XFWP8FJ","Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer","3","0.06%","4","0.06%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B01LZ1TK4M","B06XFWP9YY","Summer Mae Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer","3","0.06%","3","0.05%","67%","1","0","33.33%","0.00%","€15.99","€0.00","1","0"
"B01LZ1TK4M","B06XG8ZWGL","Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer","1","0.02%","1","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B01LZ1TK4M","B06XGBN1VN","Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer","2","0.04%","3","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B01LZ1TK4M","B06XGBP18Z","Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer","3","0.06%","3","0.05%","67%","1","0","33.33%","0.00%","€18.99","€0.00","1","0"
"B06XPB6WN6","B06XH65K15","Summer Mae Trajes de Baño Triangular Push-up con Dibujo de Concha Bikini para Mujer","1","0.02%","2","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XPB6WN6","B06XH78YXT","Summer Mae Trajes de Baño Triangular Push-up con Dibujo de Concha Bikini para Mujer","2","0.04%","4","0.06%","100%","1","0","50.00%","0.00%","€5.20","€0.00","1","0"
"B06XPB6WN6","B06XPB6WN6","Summer Mae Trajes de Baño Triangular Push-up con Dibujo de Concha Bikini para Mujer","12","0.25%","12","0.19%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B072L237GX","B06XRFZ12B","Traje de una pieza Sexy Floral Bañador con Volantes para Mujer","6","0.12%","8","0.13%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B072L237GX","B06XRNB58K","Traje de una pieza Sexy Floral Bañador con Volantes para Mujer","2","0.04%","2","0.03%","100%","1","0","50.00%","0.00%","€15.99","€0.00","1","0"
"B072L237GX","B06XRVXFVD","Traje de una pieza Sexy Floral Bañador con Volantes para Mujer","8","0.16%","8","0.13%","38%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XXNKNDL","B06XS6MPRY","Summer Mae Vestido Estampado de Manga Corta Fuera del Hombro - Mujer","2","0.04%","2","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XXNKNDL","B06XSCQC98","Summer Mae Vestido Estampado de Manga Corta Fuera del Hombro - Mujer","1","0.02%","1","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CQNWD45","B06XYQKYNP","Summer Mae Mujer Vestido Ocasional De Ajuste Del Cordón","2","0.04%","2","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B06XYZ3CBT","Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante","1","0.02%","1","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06X3S5CW2","B06XYZMZ9V","Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda","1","0.02%","1","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076T8Y5KL","B06XYZPBV7","Mocotono Camisa Casual de Manga Larga Botón de Abajo Color Sólido Oxford","1","0.02%","1","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06X3S5CW2","B06XYZS6NS","Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda","2","0.04%","3","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B06XZ13X21","Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante","4","0.08%","5","0.08%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B06XZ1KL11","Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante","1","0.02%","1","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B06XZ27GZV","Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante","1","0.02%","1","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CQNWD45","B06XZ2GBMX","Summer Mae Mujer Vestido Ocasional De Ajuste Del Cordón","3","0.06%","4","0.06%","25%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CQNWD45","B06XZ37QQM","Summer Mae Mujer Vestido Ocasional De Ajuste Del Cordón","1","0.02%","2","0.03%","100%","1","0","100.00%","0.00%","€9.90","€0.00","1","0"
"B07CQNWD45","B06XZ3WZ4S","Summer Mae Mujer Vestido Ocasional De Ajuste Del Cordón","1","0.02%","1","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CQNWD45","B06XZ42T58","Summer Mae Mujer Vestido Ocasional De Ajuste Del Cordón","3","0.06%","3","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CQNWD45","B06XZ4THHH","Summer Mae Mujer Vestido Ocasional De Ajuste Del Cordón","13","0.27%","15","0.24%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06Y1YY9MK","B06Y1YY9MK","Summer Mae Mujer Trajes de baño con Cinta Bikini Cabestro","7","0.14%","7","0.11%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07256TJS7","B06Y68W52F","Summer Mae Bikinis Impresión Floral Traje de baño de alta cintura Elegante para Mujer","27","0.55%","32","0.51%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B06ZXW62V9","Summer Mae Mujer Traje de Baño 6 Piezas Bikini de Alta Cintura con Volante","2","0.04%","4","0.06%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071YMNGSG","B06ZY9HRMD","Summer Mae Polo Casual de Manga Corta Camisas Moda para Hombre","11","0.23%","13","0.21%","62%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071YMNGSG","B06ZY9HTD9","Summer Mae Polo Casual de Manga Corta Camisas Moda para Hombre","13","0.27%","18","0.29%","100%","3","0","23.08%","0.00%","€44.67","€0.00","3","0"
"B071YMNGSG","B06ZY9HV1B","Summer Mae Polo Casual de Manga Corta Camisas Moda Para Hombre","22","0.45%","24","0.38%","100%","2","0","9.09%","0.00%","€29.78","€0.00","2","0"
"B06ZZ4212Q","B06ZYG4ST4","Summer Mae Mujer Traje de Baño 4 Piezas Bikini de Alta Cintura con Volante","2","0.04%","4","0.06%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B06ZZ4212Q","Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante","27","0.55%","31","0.50%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071FSF92C","B06ZZXLW51","Summer Mae Bañador Silueta Clásica Plisado Atlético de Dos Piezas Para Mujer","4","0.08%","4","0.06%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071YMNGSG","B0711149ZH","Summer Mae Polo Casual de Manga Corta Camisas Moda para Hombre","18","0.37%","27","0.43%","100%","2","0","11.11%","0.00%","€29.78","€0.00","2","0"
"B071YMNGSG","B071115242","Summer Mae Polo Casual de Manga Corta Camisas Moda para Hombre","12","0.25%","12","0.19%","75%","1","0","8.33%","0.00%","€14.89","€0.00","1","0"
"B071YMNGSG","B0711153ZT","Summer Mae Polo Casual de Manga Corta Camisas Moda para Hombre","5","0.10%","6","0.10%","100%","4","0","80.00%","0.00%","€59.56","€0.00","4","0"
"B071YMNGSG","B0711154HM","Summer Mae Polo Casual de Manga Corta Camisas Moda para Hombre","13","0.27%","18","0.29%","83%","1","0","7.69%","0.00%","€14.89","€0.00","1","0"
"B071YMNGSG","B0711158DY","Summer Mae Polo Casual de Manga Corta Camisas Moda para Hombre","8","0.16%","11","0.18%","91%","2","0","25.00%","0.00%","€29.78","€0.00","2","0"
"B071YMNGSG","B071119HN4","Summer Mae Polo Casual de Manga Corta Camisas Moda para Hombre","15","0.31%","17","0.27%","88%","1","0","6.67%","0.00%","€14.89","€0.00","1","0"
"B075H6J97J","B0711B2NB8","Summer Mae Polo Clasico con Rayas de Manga Larga y Cuello Classico para Hombre M Rojo","2","0.04%","3","0.05%","100%","1","0","50.00%","0.00%","€6.80","€0.00","1","0"
"B06X3S5CW2","B0711R9KHM","Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda","6","0.12%","7","0.11%","29%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06X3S5CW2","B0711R9KHN","Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda","4","0.08%","6","0.10%","83%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XDKHG1","B071214BG2","Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer","4","0.08%","5","0.08%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B072L237GX","B07125GXYP","Traje de una pieza Sexy Floral Bañador con Volantes para Mujer","3","0.06%","5","0.08%","80%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XDKHG1","B0714LPFKJ","Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer","11","0.23%","13","0.21%","77%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B072L237GX","B0719XB27K","Traje de una pieza Sexy Floral Bañador con Volantes para Mujer","3","0.06%","4","0.06%","100%","1","0","33.33%","0.00%","€15.99","€0.00","1","0"
"B071YMNGSG","B071DJKQ1B","Summer Mae Polo Casual de Manga Corta Camisas Moda para Hombre","4","0.08%","6","0.10%","100%","2","0","50.00%","0.00%","€29.78","€0.00","2","0"
"B071YMNGSG","B071DJKWRB","Summer Mae Polo Casual de Manga Corta Camisas Moda para Hombre","1","0.02%","1","0.02%","100%","1","0","100.00%","0.00%","€14.89","€0.00","1","0"
"B075H6J97J","B071DT5KD5","Summer Mae Polo Clasico con Rayas de Manga Larga y Cuello Classico para Hombre M Negro","4","0.08%","4","0.06%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06X3S5CW2","B071F8K78X","Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda","2","0.04%","4","0.06%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B074KBKF7M","B071GQQD7Y","Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer","56","1.15%","76","1.22%","80%","6","0","10.71%","0.00%","€113.28","€0.00","6","0"
"B073RF453P","B071GTJMG9","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","2","0.04%","2","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RF453P","B071GTJNGZ","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","4","0.08%","7","0.11%","57%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RF453P","B071GTJSMZ","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","50","1.02%","63","1.01%","78%","1","0","2.00%","0.00%","€18.99","€0.00","1","0"
"B073RF453P","B071GTJV35","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","12","0.25%","18","0.29%","100%","1","0","8.33%","0.00%","€18.99","€0.00","1","0"
"B073RF453P","B071GTJZG4","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","9","0.18%","10","0.16%","90%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RF453P","B071GTK6BT","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","5","0.10%","7","0.11%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RF453P","B071GTK9BS","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","7","0.14%","12","0.19%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RF453P","B071GTKCRD","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","33","0.68%","38","0.61%","76%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06X3S5CW2","B071HV6ZCB","Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda","2","0.04%","3","0.05%","100%","1","0","50.00%","0.00%","€21.99","€0.00","1","0"
"B073VDN5VZ","B071JDRXZ4","Summer Mae Traje de Baño Una Pieza Acanalada Bañador Halter Vendimia Para Mujer","1","0.02%","2","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XHQW5Q","B071K8J9Q1","Summer Mae Tankini Floral Traje de Baño Dos Piezas Retro para Mujer","1","0.02%","1","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XHQW5Q","B071K8JDJM","Summer Mae Tankini Floral Traje de Baño Dos Piezas Retro para Mujer","1","0.02%","1","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B074KBKF7M","B071KBQJ9V","Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer","30","0.61%","35","0.56%","23%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B074KBKF7M","B071KBQJB1","Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer","12","0.25%","13","0.21%","100%","4","0","33.33%","0.00%","€75.52","€0.00","4","0"
"B074KBKF7M","B071KBQNZ5","Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer","23","0.47%","36","0.58%","53%","3","0","13.04%","0.00%","€56.64","€0.00","3","0"
"B073RF453P","B071KFGNBJ","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","31","0.64%","40","0.64%","40%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RF453P","B071KFH1YX","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","5","0.10%","9","0.14%","78%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RF453P","B071KFHNV3","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","3","0.06%","3","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RF453P","B071KFHRZ4","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","7","0.14%","8","0.13%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075H6J97J","B071KZMY6D","Summer Mae Polo Clasico con Rayas de Manga Larga y Cuello Classico para Hombre S Negr","3","0.06%","4","0.06%","25%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06X3S5CW2","B071LFK69M","Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda","2","0.04%","2","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XDKHG1","B071LPLLF4","Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer","1","0.02%","1","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B072L237GX","B071LTWW7P","Traje de una pieza Sexy Floral Bañador con Volantes para Mujer","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€15.99","€0.00","1","0"
"B071YMNGSG","B071N9PLPJ","Summer Mae Polo Casual de Manga Corta Camisas Moda para Hombre","4","0.08%","7","0.11%","100%","1","0","25.00%","0.00%","€14.89","€0.00","1","0"
"B071YMNGSG","B071N9PNNJ","Summer Mae Polo Casual de Manga Corta Camisas Moda para Hombre","13","0.27%","17","0.27%","88%","2","0","15.38%","0.00%","€29.78","€0.00","2","0"
"B071YMNGSG","B071N9PTC4","Summer Mae Polo Casual de Manga Corta Camisas Moda Para Hombre","8","0.16%","11","0.18%","100%","2","0","25.00%","0.00%","€29.78","€0.00","2","0"
"B072L237GX","B071PFKGTL","Traje de una pieza Sexy Floral Bañador con Volantes para Mujer","6","0.12%","6","0.10%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B071RBF645","Summer Mae Mujer Traje de Baño 5 Piezas Bikini de Alta Cintura con Volante","5","0.10%","7","0.11%","14%","1","0","20.00%","0.00%","€19.99","€0.00","1","0"
"B071YMNGSG","B071RGN23Z","Summer Mae Polo Casual de Manga Corta Camisas Moda Para Hombre","5","0.10%","5","0.08%","100%","1","0","20.00%","0.00%","€14.89","€0.00","1","0"
"B071YMNGSG","B071RGNDPC","Summer Mae Polo Casual de Manga Corta Camisas Moda para Hombre","10","0.20%","19","0.30%","100%","4","0","40.00%","0.00%","€59.56","€0.00","4","0"
"B073XDKHG1","B071SGP4ZN","Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer","3","0.06%","6","0.10%","83%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071YMNGSG","B071V2B5SZ","Summer Mae Polo Casual de Manga Corta Camisas Moda para Hombre","16","0.33%","20","0.32%","75%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06X3S5CW2","B071VS9Y2M","Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda","3","0.06%","3","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B074KBKF7M","B071X8SH7Y","Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer","23","0.47%","31","0.50%","97%","6","0","26.09%","0.00%","€113.28","€0.00","6","0"
"B074KBKF7M","B071X8SHY6","Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer","40","0.82%","60","0.96%","92%","4","0","10.00%","0.00%","€75.52","€0.00","4","0"
"B074KBKF7M","B071X8SKR8","Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer","29","0.59%","46","0.74%","100%","3","0","10.34%","0.00%","€56.64","€0.00","3","0"
"B074KBKF7M","B071X8SL2L","Summer Mae Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer","43","0.88%","57","0.91%","89%","3","0","6.98%","0.00%","€56.64","€0.00","3","0"
"B074KBKF7M","B071X8SLCH","Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer","97","1.99%","109","1.75%","43%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
