Merchant SKU	Fulfillment Network SKU	ASIN	Title	Condition	Price	MFN Listing Exists	MFN Fulfillable Qty	AFN Listing Exists	AFN Warehouse Qty	AFN Fulfillable Qty	AFN Unsellable Qty	AFN Encumbered Qty	AFN Total Qty	Volume	AFN Inbound Working Qty	AFN Inbound Shipped Qty	AFN Inbound Receiving Qty
NY-B15016-K0-S	X001NZ6REP	B078NNNW7X	Women Floral Lace Bralette Padded Breathable Sexy Racerback Lace Bra Bustier Black S	New	30.90	No		Yes	2	1	0	1	2	0.02	0	0	0
NY-B15016-W0-L	X001NZA6HT	B078NQ7BCX	Zaiai Women's Microfiber Longline Lace Bralette White L	New	30.90	No		Yes	1	1	0	0	1	0.02	0	0	0
NY-B15016-W0-M	X001NZ9HHJ	B078NN9RD2	Zaiai Women's Microfiber Longline Lace Bralette White M	New	30.90	No		Yes	7	7	0	0	7	0.02	0	0	0
NY-B15016-W0-S	X001NZ8RR5	B078NQ98JD	Zaiai Women's Microfiber Longline Lace Bralette White S	New	30.90	No		Yes	7	7	0	0	7	0.02	0	0	0
NY-B15016-Y0-L	X001NZALXN	B078NN9RQR	Zaiai Women's Microfiber Longline Lace Bralette Yellow L	New	30.90	No		Yes	0	0	0	0	0	0.02	0	0	0
NY-B15016-Y0-M	X001NZBOLB	B078NQWBSV	Zaiai Women's Microfiber Longline Lace Bralette Yellow M	New	30.90	No		Yes	2	0	0	2	2	0.02	0	0	0
NY-B15016-Y0-S	X001NZAE49	B078NNB2PQ	Zaiai Women's Microfiber Longline Lace Bralette Yellow S	New	30.90	No		Yes	0	0	0	0	0	0.02	0	0	0
NY-B15021-B0-L	X001NZ7PIR	B078NQZYP7	Zaiai Women's Lace Bralette Wireless Band Lace Bra Blue L	New	30.90	No		Yes	11	11	0	0	11	0.01	0	0	0
NY-B15021-B0-M	X001NZEKET	B078NQ6C6H	Zaiai Women's Lace Bralette Wireless Band Lace Bra Blue M	New	30.90	No		Yes	12	12	0	0	12	0.01	0	0	0
NY-B15021-B0-S	X001NYRN17	B078NQ2LH1	Zaiai Women's Lace Bralette Wireless Band Lace Bra Blue S	New	30.90	No		Yes	9	9	0	0	9	0.01	0	0	0
NY-B15021-B0-XL	X001NZDDV5	B078NPVY5T	Zaiai Women's Lace Bralette Wireless Band Lace Bra Blue XL	New	30.90	No		Yes	5	5	0	0	5	0.01	0	0	0
NY-B15021-K0-L	X001NZAS27	B078NNLWT7	Zaiai Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black L	New	30.90	No		Yes	8	8	0	0	8	0.01	0	0	0
NY-B15021-K0-M	X001NYRMO5	B078NNWT42	Zaiai Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black M	New	30.90	No		Yes	8	8	0	0	8	0.01	0	0	0
NY-B15021-K0-S	X001NZD79D	B078NNZQ5Y	Zaiai Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black S	New	30.90	No		Yes	3	3	0	0	3	0.01	0	0	0
NY-B15021-K0-XL	X001NZ9SOV	B078NPBXD2	Zaiai Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black XL	New	30.90	No		Yes	5	5	0	0	5	0.01	0	0	0
NY-B15021-PI-L	X001NZ9WQF	B078NNYW4V	Zaiai Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Pink L	New	30.90	No		Yes	25	25	0	0	25	0.01	0	0	0
NY-B15021-PI-M	X001NZAPTN	B078NQW8Y6	Zaiai Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Pink M	New	30.90	No		Yes	26	26	0	0	26	0.01	0	0	0
NY-B15021-PI-S	X001NZ9WQ5	B078NGPQK3	Zaiai Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Pink S	New	10.00	No		Yes	18	18	0	0	18	0.01	0	0	0
NY-B15021-PI-XL	X001NZALXD	B078NNZWD6	Zaiai Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Pink XL	New	30.90	No		Yes	10	9	0	1	10	0.01	0	0	0
NY-B15021-W0-L	X001U8VOYX	B078NS87P7	Zaiai Women's Lace Bralette Wireless Band Lace Bra White L	New	30.90	No		Yes	0	0	0	0	0	0	0	0	0
NY-B15021-W0-M	X001U8AB3N	B078NNTHD3	Zaiai Women's Lace Bralette Wireless Band Lace Bra White M	New	30.90	No		Yes	0	0	0	0	0	0	0	0	0
NY-B15021-W0-S	X001U9JWFP	B078NSG1GW	Zaiai Women's Lace Bralette Wireless Band Lace Bra White S	New	30.90	No		Yes	0	0	0	0	0		0	0	0
NY-B15021-W0-XL	X001NYRUJR	B078NNZ9M6	Zaiai Women's Lace Bralette Wireless Band Lace Bra White XL	New	10.00	No		Yes	19	19	0	0	19	0.01	0	0	0
NY-XUHM001-K0-36	X001V4ARRV	B078WPW9YL	Zaiai Women's Ultimate Lace Push-up Bra Black 36C	New	10.00	No		Yes	8	8	0	0	27	0.18	19	0	0
NY-XUHM001-K0-36C	X001O690D3	B078WPW9YL	Zaiai Women's Ultimate Lace Push-up Bra Black 36C	New	35.99	No		Yes	6	6	0	0	6	0.18	0	0	0
NY-XUHM001-K0-38	X001V4AR17	B078WQN4YQ	Women Sexy Deep V Lace Underwire Bra Set Push up Bra Outfit Apricot Black 38C	New	10.00	No		Yes	0	0	0	0	50	0.18	45	0	5
NY-XUHM001-K0-38C	X001O6JJ4X	B078WQN4YQ	Women Sexy Deep V Lace Underwire Bra Set Push up Bra Outfit Apricot Black 38C	New	35.99	No		Yes	11	11	0	0	11	0.18	0	0	0
NY-XUHM001-K0-40	X001V4ACRL	B078WQ3MJ9	Women Sexy Deep V Lace Underwire Bra Set Push up Bra and Panties Sets Outfit Black 40C	New	10.00	No		Yes	0	0	0	0	41	0.18	30	0	11
NY-XUHM001-K0-40C	X001O6JVAZ	B078WQ3MJ9	Women Sexy Deep V Lace Underwire Bra Set Push up Bra and Panties Sets Outfit Black 40C	New	35.99	No		Yes	8	8	0	0	8	0.18	0	0	0
NY-XUHM001-K0-42	X001V4AKP5	B078WR4F43	Women Sexy Deep V Lace Underwire Bra Set Push up Bra and Panties Sets Outfit Black 42C	New	10.00	No		Yes	0	0	0	0	24	0.18	24	0	0
NY-XUHM001-K0-42C	X001O6906Z	B078WR4F43	Women Sexy Deep V Lace Underwire Bra Set Push up Bra and Panties Sets Outfit Black 42C	New	35.99	No		Yes	4	4	0	0	4	0.18	0	0	0
NY-XUHM001-K0-44	X001V4ACRV	B078WRDL9P	Women Sexy Deep V Lace Underwire Bras Set Push up Bra and Panties Sets Outfit Black 44C	New	10.00	No		Yes	5	5	0	0	16	0.18	11	0	0
NY-XUHM001-K0-44C	X001O6901P	B078WRDL9P	Women Sexy Deep V Lace Underwire Bras Set Push up Bra and Panties Sets Outfit Black 44C	New	35.99	No		Yes	0	0	0	0	0	0.18	0	0	0
NY-XUHM002-K0-L	X001QABHXN	B07BKR7DCF	Zaiai Women's Microfiber Longline Lace Bralette Black L	New	30.90	No		Yes	28	28	0	0	28	0.18	0	0	0
NY-XUHM002-K0-M	X001QB9WZ7	B07BKT1Y4D	Zaiai Women's Microfiber Longline Lace Bralette Black M	New	30.90	No		Yes	3	3	0	0	3	0.04	0	0	0
NY-XUHM002-K0-S	X001QDY5P7	B07BKNH45J	Zaiai Women's Microfiber Longline Lace Bralette Black S	New	30.90	No		Yes	0	0	0	0	0	0.18	0	0	0
NY-XUHM002-PI-L	X001QDWUBX	B07BKR7DCG	Women's Microfiber Longline Lace Bralette Pink L	New	30.90	No		Yes	11	11	0	0	11	0.05	0	0	0
NY-XUHM002-PI-M	X001QDXKPX	B07BKSWCR3	Zaiai Women's Microfiber Longline Lace Bralette Pink M	New	30.90	No		Yes	3	2	0	1	3	0.08	0	0	0
NY-XUHM002-PI-S	X001QDXG93	B07BKR8D8Z	Zaiai Women's Microfiber Longline Lace Bralette Pink S	New	30.90	No		Yes	0	0	0	0	0	0.18	0	0	0
NY-XUHM005-GA-L	X001QDXZEJ	B07BKTKK7K	Zaiai Women's Lace Bralette Wireless Band Lace Bra Dark Green L	New	30.90	No		Yes	25	25	0	0	25	0.04	0	0	0
NY-XUHM005-GA-M	X001QDXAHV	B07BKTCPPS	Zaiai Women's Lace Bralette Wireless Band Lace Bra Dark Green M	New	30.90	No		Yes	8	8	0	0	8	0.04	0	0	0
NY-XUHM005-GA-S	X001QDXG9D	B07BKWBM9B	Zaiai Women's Lace Bralette Wireless Band Lace Bra Dark Green S	New	30.90	No		Yes	0	0	0	0	0	0.04	0	0	0
NY-XUHM005-K0-L	X001QAAY3R	B07BKTSQ1R	Zaiai Women Floral Lace Bralette Padded Breathable Sexy Racerback Lace Bra Bustier Black L	New	10.00	No		Yes	22	22	0	0	22	0.04	0	0	0
NY-XUHM005-K0-M	X001QDXZET	B07BKTLC85	Women Floral Lace Bralette Padded Breathable Sexy Racerback Lace Bra Bustier Black M	New	30.90	No		Yes	9	9	0	0	9	0.04	0	0	0
NY-XUHM005-K0-S	X001QDXKPN	B07BKS8YTN	Zaiai Women Floral Lace Bralette Padded Breathable Sexy Racerback Lace Bra Bustier Black S	New	30.90	No		Yes	0	0	0	0	0	0.04	0	0	0
NY-XUHM011-K0-36	X001V3ZI4J	B078WQVSNV	Zaiai Smart Sexy Women's Signature Lace Unlined Underwire Bra Black 36C	New	10.00	No		Yes	7	7	0	0	25	0.18	17	0	1
NY-XUHM011-K0-36C	X001O5ZFHJ	B078WQVSNV	Zaiai Smart Sexy Women's Signature Lace Unlined Underwire Bra Black 36C	New	35.99	No		Yes	0	0	0	0	0	0.18	0	0	0
NY-XUHM011-K0-38	X001V4APYB	B078WRMSBV	Zaiai Smart Sexy Women's Signature Lace Unlined Underwire Bra Black 38C	New	10.00	No		Yes	0	0	0	0	29	0.18	29	0	0
NY-XUHM011-K0-38C	X001O6JVAP	B078WRMSBV	Zaiai Smart Sexy Women's Signature Lace Unlined Underwire Bra Black 38C	New	35.99	No		Yes	0	0	0	0	0	0.18	0	0	0
NY-XUHM011-K0-40	X001V3ZI4T	B078WQMW23	Zaiai Smart Sexy Women's Signature Lace Unlined Underwire Bra Black 40C	New	10.00	No		Yes	0	0	0	0	27	0.18	27	0	0
NY-XUHM011-K0-40C	X001O5ZFDD	B078WQMW23	Zaiai Smart Sexy Women's Signature Lace Unlined Underwire Bra Black 40C	New	35.99	No		Yes	8	8	0	0	8	0.18	0	0	0
NY-XUHM011-K0-42	X001V49UJ7	B078WQV8SF	Women Sexy Deep V Lace Underwire Bra Set Push up Bra and Panties Sets Outfit Black 42C	New	10.00	No		Yes	0	0	0	0	29	0.18	29	0	0
NY-XUHM011-K0-42C	X001O6JJ57	B078WQV8SF	Women Sexy Deep V Lace Underwire Bra Set Push up Bra and Panties Sets Outfit Black 42C	New	35.99	No		Yes	0	0	0	0	0	0.18	0	0	0
NY-XUHM011-K0-44	X001V4AKQT	B078WRLGFX	Women Sexy Deep V Lace Underwire Bra Set Push up Bra and Panties Sets Outfit Black 44C	New	10.00	No		Yes	0	0	0	0	12	0.18	12	0	0
NY-XUHM011-K0-44C	X001O74H8Z	B078WRLGFX	Women Sexy Deep V Lace Underwire Bra Set Push up Bra and Panties Sets Outfit Black 44C	New	35.99	No		Yes	3	3	0	0	3	0.18	0	0	0
NY-XUHM331-B0-L	X001Q8PKDD	B07BKS4NK1	ZAIAI Women's Comfort Revolution Shaping Wire-Free Bra with Smart Sizes Purple Melange L	New	30.99	No		Yes	25	25	0	0	55	0	30	0	0
NY-XUHM332-HS-M	X001QA6LIJ	B07BKNWPWQ	ZAIAI Women's Comfort Revolution Shaping Wire-Free Bra Pack of 2 Rose/Purple Melange M	New	30.99	No		Yes	46	46	0	0	106	0	60	0	0
NY-XUHM333-HS-L	X001PJZTCP	B07B3V3G8H	ZAIAI Women's Comfort Revolution Shaping Wire-Free Bra Pack of 3 White/Rose/Purple Melange L	New	30.99	No		Yes	17	17	0	0	17	0	0	0	0
NY-XUHM333-HS-M	X001PMBHWN	B07B3V3BV5	ZAIAI Women's Comfort Revolution Shaping Wire-Free Bra Pack of 3 White/Rose/Purple Melange M	New	30.99	No		Yes	18	18	0	0	18	0	0	0	0
NY-XUHM333-HS-S	X001PLC4M1	B07B3TW6D2	ZAIAI Women's Comfort Revolution Shaping Wire-Free Bra with Smart Sizes White/Rose/Purple Melange S	New	30.99	No		Yes	20	20	0	0	20	0	0	0	0
NY-XUHM463-K0-L	X001QAAXLP	B07BKQTYFV	Zaiai Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black L	New	30.90	No		Yes	13	13	0	0	13	0.15	0	0	0
NY-XUHM463-K0-M	X001QDXSJV	B07BKVPJ6Q	Zaiai Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black M	New	30.90	No		Yes	8	8	0	0	8	0.15	0	0	0
NY-XUHM463-K0-S	X001QDWUBN	B07BKSX1D6	Zaiai Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black S	New	10.00	No		Yes	5	5	0	0	5	0.15	0	0	0
NY-XUHM463-K0-XL	X001QDXAI5	B07BKQLKBG	Zaiai Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black XL	New	30.90	No		Yes	17	17	0	0	17	0.11	0	0	0
NY-XUHM463-P0-L	X001QDWYMN	B07BKRLXJK	Zaiai Women's Lace Bralette Wireless Band Lace Bra Light Purple L	New	10.00	No		Yes	13	13	0	0	13	0.12	0	0	0
NY-XUHM463-P0-M	X001QDXPXZ	B07BKRPH4T	Zaiai Women's Lace Bralette Wireless Band Lace Bra Light Purple M	New	30.90	No		Yes	9	9	0	0	9	0.15	0	0	0
NY-XUHM463-P0-S	X001QBFEYZ	B07BKPX8X2	Zaiai Women's Lace Bralette Wireless Band Lace Bra Light Purple S	New	30.90	No		Yes	3	3	0	0	3	0.15	0	0	0
NY-XUHM463-P0-XL	X001QDWYMD	B07BKQDRB2	Zaiai Women's Lace Bralette Wireless Band Lace Bra Light Purple XL	New	10.00	No		Yes	17	17	0	0	17	0.15	0	0	0
PYJK-DKB0-L	X001VDTNYP	B073WBNY9P	MEIAOMA Womens Faux Leather Zipper Moto Biker Bomber Jacket(Coffee,M)	New	66.90	No		Yes	0	0	0	0	0	0.82	0	0	0
PYJK-JSK0-L	X001VDOS3V	B073WTPJLR	MEIAOMA Womens Faux Leather Zip Up Moto Biker Jacket with Stitching Detail(Black,M)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
PYJK-JSK0-M	X001VDTBID	B073WTRPXK	MEIAOMA Womens Faux Leather Zip Up Moto Biker Jacket with Stitching Detail(Black,S)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
PYJK-JSK0-XL	X001VCY8NH	B073WV1KVP	MEIAOMA Womens Faux Leather Zip Up Moto Biker Jacket with Stitching Detail(Black,L) Womens Faux Leather Zip Up Moto Biker Jacket with Stitching Detail(Black,L)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
PYJK-JSK0-XXXL	X001VDTR2X	B073WTQ7YC	MEIAOMA Womens Faux Leather Zip Up Moto Biker Jacket with Stitching Detail(Black,XXL)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
PYJK-JSR0-L	X001VDUD35	B073WTTKP4	MEIAOMA Womens Faux Leather Zip Up Moto Biker Jacket with Stitching Detail(Red,M)	New	66.90	No		Yes	0	0	0	0	0	1.06	0	0	0
PYJK-JSY0-XXXL	X001VDTBIX	B073TWLDHK	MEIAOMA Womens Faux Leather Zip Up Moto Biker Jacket with Stitching Detail(Yellow,XXL)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
PYJK-TSK0-L	X001VDOS3B	B073WV5CCK	MEIAOMA Womens Quilted Biker Jacket(Black,M)	New	66.90	No		Yes	0	0	0	0	0	0.78	0	0	0
PYJK-TSKF-L	X001VDTXJZ	B073WTZ549	MEIAOMA Womens Quilted Biker Jacket(Coffee,M)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
PYJK-TSR0-L	X001VDUD2B	B073WT7S1J	MEIAOMA Womens Quilted Biker Jacket(Red,M)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
PYJK-TSY0-L	X001VCY7ZB	B073W6VTYY	MEIAOMA Womens Quilted Biker Jacket(Yellow,M)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
PYJKDKB0L	X001H3KS2P	B073WBNY9P	MEIAOMA Womens Faux Leather Zipper Moto Biker Bomber Jacket(Coffee,M)	New	66.90	No		Yes	0	0	0	0	0	0.82	0	0	0
PYJKDKK0XXXL	X001H3KROJ	B073WBR2D4	MEIAOMA Womens Faux Leather Zipper Moto Biker Bomber Jacket(Black,XXL)	New	110.90	No		Yes	1	1	0	0	1	0.82	0	0	0
PYJKDKR0L	X001H3KKFF	B073WB3TLC	MEIAOMA Womens Faux Leather Zipper Moto Biker Bomber Jacket(Red,M)	New	66.90	No		Yes	1	1	0	0	1	0.82	0	0	0
PYJKDKY0M	X001H3I3KT	B073W69WZK	MEIAOMA Womens Faux Leather Zipper Moto Biker Bomber Jacket(Yellow,S)	New	66.90	No		Yes	1	1	0	0	1	0.82	0	0	0
PYJKJSB0XL	X001H3I3S1	B073WTW1SS	MEIAOMA Womens Faux Leather Zip Up Moto Biker Jacket With Stitching Detail(Blue,L)	New	66.90	No		Yes	1	1	0	0	1	1.06	0	0	0
PYJKJSK0L	X001H3JMVX	B073WTPJLR	MEIAOMA Womens Faux Leather Zip Up Moto Biker Jacket with Stitching Detail(Black,M)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
PYJKJSK0M	X001H3KKEV	B073WTRPXK	MEIAOMA Womens Faux Leather Zip Up Moto Biker Jacket with Stitching Detail(Black,S)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
PYJKJSK0XL	X001H3J6PP	B073WV1KVP	MEIAOMA Womens Faux Leather Zip Up Moto Biker Jacket with Stitching Detail(Black,L) Womens Faux Leather Zip Up Moto Biker Jacket with Stitching Detail(Black,L)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
PYJKJSK0XXXL	X001H3J6Q9	B073WTQ7YC	MEIAOMA Womens Faux Leather Zip Up Moto Biker Jacket with Stitching Detail(Black,XXL)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
PYJKJSR0L	X001H3KS2F	B073WTTKP4	MEIAOMA Womens Faux Leather Zip Up Moto Biker Jacket with Stitching Detail(Red,M)	New	66.90	No		Yes	0	0	0	0	0	1.06	0	0	0
PYJKJSY0XXXL	X001H3J6LT	B073TWLDHK	MEIAOMA Womens Faux Leather Zip Up Moto Biker Jacket with Stitching Detail(Yellow,XXL)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
PYJKTSK0L	X001H3KS3T	B073WV5CCK	MEIAOMA Womens Quilted Biker Jacket(Black,M)	New	66.90	No		Yes	0	0	0	0	0	0.78	0	0	0
PYJKTSKFL	X001H3KKGT	B073WTZ549	MEIAOMA Womens Quilted Biker Jacket(Coffee,M)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
PYJKTSR0L	X001H3KKG9	B073WT7S1J	MEIAOMA Womens Quilted Biker Jacket(Red,M)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
PYJKTSY0L	X001H3JL3R	B073W6VTYY	MEIAOMA Womens Quilted Biker Jacket(Yellow,M)	New	66.90	No		Yes	0	0	0	0	0	0	0	0	0
SPHNYK0	X001IJSTYH	B074FP8V7K	Zaiai Women's Lace Kimono Robe Babydoll Lingerie Mesh Nightgown Black3	New	95.70	No		Yes	7	7	0	0	7	0.04	0	0	0
TTCX36851	X001GZQMQ5	B072RD6VF2	HuXang Cloth Women's Casual Loose Fit Layers Wide Leg Pants Red	New	10.00	No		Yes	1	1	0	0	1	0.14	0	0	0
TTYCMZFCX1	X001H8LIF1	B072N2WZ5J	HuXang Cloth Womens Elastic Waist Cotton Linen Loose Casual Wide Leg Palazzo Pants White	New	10.00	No		Yes	5	5	0	0	5	0.09	0	0	0
TTYCMZFCX2	X001H8L6PX	B072KH5Y75	HuXang Cloth Womens Elastic Waist Cotton Linen Loose Casual Wide Leg Palazzo Pants Black	New	10.00	No		Yes	4	4	0	0	4	0.09	0	0	0
TTYCMZFCX3	X001H8KYVF	B071K8MVBL	HuXang Cloth Womens Elastic Waist Cotton Linen Loose Casual Wide Leg Palazzo Pants Blue	New	10.00	No		Yes	10	10	0	0	10	0.09	0	0	0
TTYCYH3688BLACK	X001H9XI8Z	B0721PYJL2	HuXang Cloth Women's Damask Palazzo Floral Print Pants Apricot	New	10.00	No		Yes	2	2	0	0	2	0	0	0	0
XT-HQ-XS-C	X001V4B20H	B074NNZXDV	Zaiai Qeauty Adhesive Bra,Push up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Apricot2 C Cup	New	10.00	No		Yes	0	0	0	0	33	0.06	33	0	0
XT-LA-XS-C	X001V3ZI3F	B074NZSTV3	Zaiai LALABRA Women's Strapless Bra Self Adhesive Silicone Push up with Drawstring Apricot1 C Cup	New	10.00	No		Yes	0	0	0	0	24	0.08	24	0	0
XTHQK0A	X001K9SHBZ	B074NYX45B	Zaiai Qeauty Adhesive Bra,Push up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Black2 A Cup	New	32.99	No		Yes	38	38	0	0	38	0.03	0	0	0
XTHQK0B	X001K9U2JP	B074NWMYV7	Zaiai Qeauty Adhesive Bra,Push up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Black2 B Cup	New	32.99	No		Yes	44	44	0	0	44	0.03	0	0	0
XTHQK0C	X001K9OT03	B074NXL8BJ	Zaiai Qeauty Adhesive Bra,Push up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Black2 C Cup	New	10.00	No		Yes	115	115	0	0	115	0.03	0	0	0
XTHQK0D	X001K9OSUT	B074P1H1SL	Zaiai Qeauty Adhesive Bra,Push up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Black2 D Cup	New	32.99	No		Yes	10	10	0	0	10	0.03	0	0	0
XTHQXSA	X001K9SHCT	B074NXZPYK	Zaiai Qeauty Adhesive Bra,Push up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Apricot2 A Cup	New	32.99	No		Yes	4	4	0	0	4	0.03	0	0	0
XTHQXSB	X001K9SHD3	B074NY9YM1	Zaiai Qeauty Adhesive Bra,Push up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Apricot2 B Cup	New	32.99	No		Yes	8	8	0	0	8	0.03	0	0	0
XTHQXSC	X001K9U2J5	B074NNZXDV	Zaiai Qeauty Adhesive Bra,Push up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Apricot2 C Cup	New	32.99	No		Yes	24	24	0	0	24	0.06	0	0	0
XTHQXSD	X001K9T0VL	B074NQW8FF	Zaiai Qeauty Adhesive Bra,Push up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Apricot2 D Cup	New	32.99	No		Yes	9	9	0	0	9	0.03	0	0	0
XTLAK0A	X001K9TDZT	B074P2RFBZ	Zaiai LALABRA Women's Strapless Bra Self Adhesive Silicone Push up with Drawstring Black1 A Cup	New	32.99	No		Yes	37	37	0	0	37	0.03	0	0	0
XTLAK0B	X001K9TDYF	B074NQW76F	ZAIAI LALABRA Women's Strapless Bra Self Adhesive Silicone Push Up with Drawstring Black1 B Cup	New	32.99	No		Yes	40	40	0	0	40	0.03	0	0	0
XTLAXSC	X001K9TOEJ	B074NZSTV3	Zaiai LALABRA Women's Strapless Bra Self Adhesive Silicone Push up with Drawstring Apricot1 C Cup	New	32.99	No		Yes	23	23	0	0	23	0.08	0	0	0
XYBXBAF008W0L	X001JA591L	B071YQ9S6C	HuXang Cloth Shirt Ladies Winosaur Funny Wine Lover Shirt (White,L)	New	8.00	No		Yes	2	2	0	0	2	0.14	0	0	0
XYBXBAF008W0XL	X001JA591B	B0722LHQ3T	HuXang Cloth Shirt Ladies Winosaur Funny Wine Lover Shirt (White,XL)	New	8.00	No		Yes	2	2	0	0	2	0.14	0	0	0
