snapshot-date	sku	fnsku	ASIN	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest-price-new	lowest-price-used	Recommended action	Healthy Inventory Level	Recommended sales price	Recommended sale duration (days)	Recommended Removal Quantity	Estimated cost savings of removal	sell-through	cubic-feet	storage-type
2018-08-24	NY-XUHM332-HS-M	X001QA6LIJ	B07BKNWPWQ	ZAIAI Women's Comfort Revolution Shaping Wire-Free Bra Pack of 2 Rose/Purple Melange M	New	46	0	0	46	0	0	0	USD	0	0.0	0	0.0	0	0	6	11	Low traffic	12.99	12.99	12.99	0.0	Advertise listing	4	9.51	364	0	13.217295	0.21890547263681592	0.0026680000000000002	Apparel
2018-08-24	NY-31459-YB0-40	X001V4AKPZ	B074CXLQVY	Women's Panty Bra Push Up Blue 38	New	6	0	6	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	10.0	10.0	10.0	0.0	Update inventory settings for:	0	0.0	0	0	0.0	0.38095238095238093	0.852894	Apparel
2018-08-24	N039YP038	X001J1U6WR	B074JXGVBD	ZAIAI Sports Bras For Women Plus Size Purple 38	New	1	0	0	1	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	8.78	8.78	8.78	0.0	Update inventory settings for:	1	8.78	0	0	0.0	0.0	0.122459	Apparel
2018-08-24	NY-531-YQL-34	X001V3ZL5Z	B074K24HL3	Women Brassiere Nursing Bra Light Blue 34	New	18	0	18	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	10.0	10.0	10.0	0.0	Update inventory settings for:	0	0.0	0	0	0.0	0.0	2.184786	Apparel
2018-08-24	N89119KMHL	X001IJWIUD	B074FSW752	Women Sexy Cotton Thongs Intimates Briefs Tangas Ladies Panties(6 Pack) Rose Red L	New	1	0	0	0	0	0	1	USD	0	0.0	1	0.5	0	0	0	0	Low conversion	5.36	5.36	5.36	0.0	Update inventory settings for:	1	5.36	0	0	0.0	0.0	0.0	Apparel
2018-08-24	N3818-2YW040	X001IBMMHF	B074CW3JWV	ZAIAI Women's Embroidery Bras Set Lace Lingerie Bra and Panties White 40	New	22	0	22	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	38.9	12.99	12.99	0.0	Create Sale	0	10.39	63	0	13.162283	0.0	2.691018	Apparel
2018-08-24	MY71107K0S	X001MNOG91	B0761PDMGN	ZAIAI Women's Parkas Anoraks Long Coats with Removable Faux Fur Trim Hood Black S	New	1	0	0	1	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	42.99	42.99	42.99	0.0	Create Sale	0	39.66	70	0	127.861882	0.0	1.123177	Apparel
2018-08-24	NY-531-YQL-36	X001V49ULF	B074JXQX4Z	Women Bras 36B Invisible Bra Light Blue 36	New	7	0	7	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	10.0	10.0	10.0	0.0	Update inventory settings for:	0	0.0	0	0	0.0	0.0	0.849639	Apparel
2018-08-24	NY-XUHM463-K0-XL	X001QDXAI5	B07BKQLKBG	Zaiai Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black XL	New	17	0	1	16	0	0	0	USD	0	0.0	0	0.0	1	2	2	3		15.99	15.99	15.99	0.0	Create Sale	0	12.79	364	0	220.37569	0.16216216216216217	1.949135	Apparel
2018-08-24	NY-XUHM005-K0-L	X001QAAY3R	B07BKTSQ1R	Zaiai Women Floral Lace Bralette Padded Breathable Sexy Racerback Lace Bra Bustier Black L	New	22	0	0	22	0	0	0	USD	0	0.0	0	0.0	0	0	1	4	Low conversion	15.99	15.99	15.99	0.0	Create Sale	0	10.0	364	0	111.091381	0.17204301075268819	0.897644	Apparel
2018-08-24	N2082YQJ36	X001IFVUT7	B074DVY5J8	Women's Comfort Revolution Front-Close Shaping Underwire Bra Light Orange 36	New	1	0	0	0	0	0	1	USD	0	0.0	1	0.76	0	0	0	0	Low traffic	16.9	16.9	16.9	0.0	Create Sale	0	13.52	63	0	15.216953	0.0	0.109542	Apparel
2018-08-24	XTHQXSD	X001K9T0VL	B074NQW8FF	Zaiai Qeauty Adhesive Bra,Push up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Apricot2 D Cup	New	9	0	0	1	8	0	0	USD	8	0.74	0	0.0	0	0	0	0	Low traffic	8.99	8.99	8.99	0.0	Update inventory settings for:	9	8.99	0	0	0.0	0.0	0.24242400000000003	Apparel
2018-08-24	MY71115ZQL	X001MNB5ZT	B0761S2M63	ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy M	New	1	0	0	1	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	42.99	42.99	40.04	0.0	Create Sale	0	40.53	28	0	102.542945	0.0	0.781066	Apparel
2018-08-24	N9383YXGH46	X001IBK7OZ	B074CWLV9M	Women's Laced & Lace Trimmed Bras Watermelon Red 46	New	9	0	0	0	0	0	9	USD	0	0.0	9	4.5	0	0	0	0	Low conversion	13.9	13.9	13.9	0.0	Update inventory settings for:	9	13.9	0	0	0.0	0.0	0.0	Apparel
2018-08-24	MY71115K0XXL	X001MNPJ0L	B0761SKR3P	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Black XL	New	2	0	0	2	0	0	0	USD	1	2.69	0	0.0	0	0	1	3	Low conversion	42.99	42.99	42.99	0.0	Update inventory settings for:	2	42.99	0	0	0.0	0.9230769230769231	1.562132	Apparel
2018-08-24	N2257YSG36	X001IG370L	B074DVZ847	ZAIAI Women's No Side Effects Wire-Free Contour Bra Silver Gray 36	New	1	0	0	0	0	0	1	USD	0	0.0	1	0.81	0	1	1	1	Low traffic	17.9	17.9	17.9	0.0	Update inventory settings for:	1	17.9	0	0	0.0	0.5714285714285714	0.118086	Apparel
2018-08-24	NY-XUHM002-K0-L	X001QABHXN	B07BKR7DCF	Zaiai Women's Microfiber Longline Lace Bralette Black L	New	28	0	1	27	0	0	0	USD	0	0.0	0	0.0	0	1	6	9		15.99	15.99	15.99	0.0	Create Sale	5	13.23	168	0	97.621514	0.2857142857142857	5.12974	Apparel
2018-08-24	NY-B15021-B0-S	X001NYRN17	B078NQ2LH1	Zaiai Women's Lace Bralette Wireless Band Lace Bra Blue S	New	9	0	0	0	9	0	0	USD	9	0.22	0	0.0	0	1	1	1		15.99	15.99	15.99	0.0	Update inventory settings for:	9	15.99	0	0	0.0	0.10256410256410256	0.062703	Apparel
2018-08-24	N2033YK038	X001IFRL4P	B074DWGDMH	Women's Comfort Shape Concealing Petals Underwire Bra Black 38	New	1	0	0	0	0	0	1	USD	0	0.0	1	0.5	0	0	0	0	Low traffic	17.9	17.9	17.9	0.0	Update inventory settings for:	1	17.9	0	0	0.0	0.0	0.0	Standard
2018-08-24	N039YTHS38	X001J1PV1N	B074K3MSFD	ZAIAI Women Bras On Sale 38A Bras For Women Pink 38	New	1	0	0	0	1	0	0	USD	1	0.42	0	0.0	0	0	0	1	Low conversion	9.99	9.99	9.99	0.0	Create Sale	0	9.19	70	0	19.78831	0.0449438202247191	0.122459	Apparel
2018-08-24	NY-XUHM001-K0-40C	X001O6JVAZ	B078WQ3MJ9	Women Sexy Deep V Lace Underwire Bra Set Push up Bra and Panties Sets Outfit Black 40C	New	8	0	8	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	35.99	35.99	35.99	0.0	Advertise listing	0	0.0	0	0	0.0	0.0	1.426416	Apparel
2018-08-24	N3818-2YW046	X001IC9WE5	B074CWWB41	ZAIAI Women's Embroidery Bras Set Lace Lingerie Bra and Panties White 46	New	34	0	34	0	0	0	0	USD	0	0.0	0	0.0	0	1	2	2	Low traffic	8.86	8.86	8.86	0.0	Advertise listing	0	8.86	0	30	109.896942	0.050314465408805034	4.158846	Apparel
2018-08-24	JBL-QFFMR5S	X001KBA595	B073F1L1DN	HuXang Cloth Womens Fold Over Waist Solid Ruffled Flare Palazzo Pants Capris(Pink,S)	New	5	0	0	0	5	0	0	USD	5	2.4	0	0.0	0	0	0	0	Low traffic	20.9	20.9	20.9	0.0	Create Sale	0	10.0	63	0	95.764499	0.0	0.69724	Apparel
2018-08-24	N87319KR5M	X001IJW2RH	B074FTBSZV	ZAIAI Women's Thongs Cotton Breathable Panties Bikini Underwear (4 Pack) Pink M	New	2	0	0	0	0	0	2	USD	0	0.0	2	1.0	0	0	0	0	Low conversion	4.45	4.45	4.45	0.0	Update inventory settings for:	2	4.45	0	0	0.0	0.0	0.0	Apparel
2018-08-24	N87301KW0L	X001IJX4AL	B074FVYSML	Women's 4 Pack Heather Low-Rise Hipster Panties, Assorted Colors(4 Pack)White L	New	1	0	0	0	0	1	0	USD	1	0.0	0	0.0	0	0	0	0	Low conversion	5.63	5.63	5.63	0.0	Update inventory settings for:	1	5.63	0	0	0.0	0.0	0.0	Standard
2018-08-24	NY-XUHM463-P0-L	X001QDWYMN	B07BKRLXJK	Zaiai Women's Lace Bralette Wireless Band Lace Bra Light Purple L	New	13	0	0	13	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	10.0	15.99	15.99	0.0	Create Sale	4	15.0	63	0	329.131719	0.0	1.571661	Apparel
2018-08-24	N87232KXGHM	X001IJW9VV	B074FWGTNB	Womens Cotton Thong Underwear Lace Trim Soft Sexy Lingerie Panties Set(6 Pack) Watermelon Red M	New	1	0	0	0	0	0	1	USD	0	0.0	1	0.5	0	0	0	0	Low conversion	5.27	5.27	5.27	0.0	Update inventory settings for:	1	5.27	0	0	0.0	0.0	0.0	Standard
2018-08-24	N2716YHL38	X001JBEP79	B074QQ5S79	Zaiai Women Bras and Panties Sexy Bra Lake Blue 38	New	3	0	2	0	0	1	0	USD	0	0.0	1	0.81	0	1	3	3	Low conversion	10.0	10.0	10.0	0.0	Create Sale	0	8.35	84	0	25.964575	0.0736196319018405	0.351852	Apparel
2018-08-24	N87301KXSXL	X001IJX4AV	B074FTCSP4	Women's 4 Pack Heather Low-Rise Hipster Panties, Assorted Colors(4 Pack)Apricot XL	New	1	0	0	0	0	0	1	USD	0	0.0	1	0.5	0	0	0	0	Low conversion	5.63	5.63	5.63	0.0	Update inventory settings for:	1	5.63	0	0	0.0	0.0	0.0	Standard
2018-08-24	N89122KMH4XL	X001IJW9T3	B074FVCMHJ	Zaiai Women's Comfort Stretch Hipster (3 Pack) Rose Red 4XL	New	2	0	0	0	0	0	2	USD	0	0.0	2	1.0	0	0	0	0	Low conversion	4.66	4.66	4.66	0.0	Create Sale	0	3.73	63	0	11.182582	0.0	0.082344	Apparel
2018-08-24	N2716YR036	X001JBF9B5	B074QGLLQN	Zaiai Nursing Bras for Women Sports Bra Red 36	New	7	0	2	4	1	0	0	USD	1	0.4	0	0.0	0	0	6	9	Low conversion	9.99	9.99	9.99	0.0	Create Sale	0	8.67	105	0	127.753711	0.34615384615384615	0.820988	Apparel
2018-08-24	MY71115ZQXL	X001MNP4U1	B0761PBXCV	ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy L	New	2	0	1	1	0	0	0	USD	0	0.0	0	0.0	0	0	0	1	Low conversion	42.99	42.99	42.99	0.0	Update inventory settings for:	2	42.99	0	0	0.0	0.14285714285714285	1.562732	Apparel
2018-08-24	NY-531-YXS-36	X001V4A7HL	B074JXZYR5	Bras For Women No Underwire Apricot 34	New	18	0	18	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	10.0	10.0	10.0	0.0	Update inventory settings for:	0	0.0	0	0	0.0	0.0	2.184786	Apparel
2018-08-24	NY-B15016-Y0-M	X001NZBOLB	B078NQWBSV	Zaiai Women's Microfiber Longline Lace Bralette Yellow M	New	2	0	1	0	1	0	0	USD	1	0.07	0	0.0	0	5	6	9		15.99	15.99	15.99	0.0	Update inventory settings for:	2	15.99	0	0	0.0	1.3333333333333333	0.040962	Apparel
2018-08-24	N89122KXS4XL	X001IJX46F	B074FXVQD5	Zaiai Women's Comfort Stretch Hipster (3 Pack) Apricot 4XL	New	2	0	0	0	0	0	2	USD	0	0.0	2	1.0	0	0	0	0	Low conversion	4.66	4.66	4.66	0.0	Create Sale	0	3.73	63	0	11.182582	0.0	0.082344	Apparel
2018-08-24	XTHQK0D	X001K9OSUT	B074P1H1SL	Zaiai Qeauty Adhesive Bra,Push up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Black2 D Cup	New	10	0	0	0	10	0	0	USD	10	0.92	0	0.0	0	0	0	0	Low traffic	8.99	8.99	8.99	0.0	Create Sale	0	7.19	63	0	38.631665	0.0	0.26936000000000004	Apparel
2018-08-24	MY71115K0XL	X001MNO4XJ	B0761NGWJD	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Black L	New	2	0	0	2	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	42.99	42.99	42.99	0.0	Create Sale	0	40.38	42	0	206.231199	0.0	1.562132	Apparel
2018-08-24	N9932YR034	X001IJLO5X	B074FX94G1	ZAIAI Women's Secrets Body Revelations Underwire Bra Red 34	New	3	0	0	0	0	0	3	USD	0	0.0	3	1.5	0	0	0	0	Low traffic	12.9	12.9	12.9	0.0	Create Sale	0	10.32	63	0	0.896002	0.0	0.0	Standard
2018-08-24	N039YR036	X001J0VN4X	B074JYMHZL	Women Bras Size Underwire Bra Red 36	New	3	0	2	1	0	0	0	USD	0	0.0	0	0.0	0	1	2	6		9.99	9.99	9.99	0.0	Update inventory settings for:	3	9.99	0	0	0.0	0.6153846153846154	0.367377	Apparel
2018-08-24	N583YQZ44	X001IG370B	B074DVY6FY	ZAIAI Women's Embroidery Bras Set Lace Lingerie Bra Light Purple 44	New	2	0	0	0	0	0	2	USD	0	0.0	2	1.0	0	0	0	0	Low traffic	12.9	12.9	12.9	0.0	Update inventory settings for:	2	12.9	0	0	0.0	0.0	0.0	Standard
