Merchant SKU	Fulfillment Network SKU	ASIN	Title	Condition	Price	MFN Listing Exists	MFN Fulfillable Qty	AFN Listing Exists	AFN Warehouse Qty	AFN Fulfillable Qty	AFN Unsellable Qty	AFN Encumbered Qty	AFN Total Qty	Volume	AFN Inbound Working Qty	AFN Inbound Shipped Qty	AFN Inbound Receiving Qty
BX-PUHM200-G0-4XL	X001UT93JZ	B07G7Z325K	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(4XL: Chest Girth 24.8",Green)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-G0-5XL	X001UT926T	B07G87BW2Q	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(5XL:Chest Girth 26.8",Green)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-G0-L	X001UTBHQH	B07G8FCDTB	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(L: Chest Girth 18.1",Green)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-G0-M	X001USXIAV	B07G8B6VBK	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(M: Chest Girth 16.5",Green)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-G0-S	X001UTDYUT	B07G8BZMCQ	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(S: Chest Girth 14.2",Green)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-G0-XL	X001UTDYTZ	B07G85D4HH	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(XL: Chest Girth 19.7",Green)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-OR-2XL	X001USXIBZ	B07G7XP35T	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(2XL: Chest Girth 21.3",Orange)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-OR-3XL	X001UTDJPJ	B07G87F72Y	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(3XL: Chest Girth 22.8",Orange)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-OR-4XL	X001UT9269	B07G86SWG2	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(4XL: Chest Girth 24.8",Orange)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-OR-5XL	X001UTDCF1	B07G8B8WV9	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(5XL:Chest Girth 26.8",Orange)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-OR-L	X001UTBH8P	B07G854SQK	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(L: Chest Girth 18.1",Orange)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-OR-M	X001USXIAL	B07G81CXYK	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(M: Chest Girth 16.5",Orange)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-OR-S	X001UTED31	B07G87PK96	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(S: Chest Girth 14.2",Orange)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-OR-XL	X001UT925P	B07G8979YQ	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(XL: Chest Girth 19.7",Orange)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-P0-2XL	X001UTED3B	B07G84FG9M	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(2XL: Chest Girth 21.3",Purple)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-P0-3XL	X001UT927N	B07G7XN4DC	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(3XL: Chest Girth 22.8",Purple)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-P0-4XL	X001UT92N7	B07G88FY9B	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(4XL: Chest Girth 24.8",Purple)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-P0-5XL	X001UTDI73	B07G87WF3V	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(5XL:Chest Girth 26.8",Purple)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-P0-L	X001UT927D	B07G854LFX	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(L: Chest Girth 18.1",Purple)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-P0-M	X001UTED1X	B07G8FXJDG	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(M: Chest Girth 16.5",Purple)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-P0-S	X001UTBI11	B07G86XM5W	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(S: Chest Girth 14.2",Purple)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-P0-XL	X001UT92RX	B07G8BZMCX	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(XL: Chest Girth 19.7",Purple)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-PI-2XL	X001UTD6XJ	B07G85ZBVC	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(2XL: Chest Girth 21.3",Pink)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-PI-3XL	X001UTBI1B	B07G86P16C	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(3XL: Chest Girth 22.8",Pink)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-PI-4XL	X001UTD6XT	B07G891KXC	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(4XL: Chest Girth 24.8",Pink)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-PI-5XL	X001UTDI7X	B07G86QZNH	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(5XL:Chest Girth 26.8",Pink)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-PI-L	X001UT92S7	B07G83F1B3	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(L: Chest Girth 18.1",Pink)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-PI-M	X001UTBI0R	B07G875QLK	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(M: Chest Girth 16.5",Pink)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-PI-S	X001UT926J	B07G86CCQQ	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(S: Chest Girth 14.2",Pink)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-PI-XL	X001UT92MN	B07G84PNN3	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(XL: Chest Girth 19.7",Pink)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-R0-2XL	X001USXICT	B07G84GD1R	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(2XL: Chest Girth 21.3",Red)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-R0-3XL	X001UTBHRV	B07G84WNJP	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(3XL: Chest Girth 22.8",Red)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-R0-4XL	X001UTDI8H	B07G85877R	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(4XL: Chest Girth 24.8",Red)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-R0-5XL	X001UTED45	B07G82HZKM	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(5XL:Chest Girth 26.8",Red)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-R0-L	X001UTED2H	B07G858XB6	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(L: Chest Girth 18.1",Red)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-R0-M	X001UTDG8J	B07G8BKBWW	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(M: Chest Girth 16.5",Red)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-R0-S	X001UTED1N	B07G87TJM3	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(S: Chest Girth 14.2",Red)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM200-R0-XL	X001UTBH71	B07G862XWH	luciphia Winter Dog Coat Vest Winter Coat Warm Dog Apparel for Cold Weather Dog Jacket for Small Medium Large dogs(XL: Chest Girth 19.7",Red)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM201-B0-L	X001UTBHZN	B07G85JS27	luciphia Winter Waterproof Dog Vest Coats Jackets,Warm Reversible Outwear for Small Medium Large Dogs(Blue,L)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM201-B0-M	X001UT93IL	B07G84D2D3	luciphia Winter Waterproof Dog Vest Coats Jackets,Warm Reversible Outwear for Small Medium Large Dogs(Blue,M)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM201-B0-S	X001UTDG7Z	B07G857GKJ	luciphia Winter Waterproof Dog Vest Coats Jackets,Warm Reversible Outwear for Small Medium Large Dogs(Blue,S)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM201-B0-XL	X001UTBH7L	B07G7XG4M1	luciphia Winter Waterproof Dog Vest Coats Jackets,Warm Reversible Outwear for Small Medium Large Dogs(Blue,XL)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM201-B0-XS	X001UTBH7V	B07G86V4F2	luciphia Winter Waterproof Dog Vest Coats Jackets,Warm Reversible Outwear for Small Medium Large Dogs(Blue,XS)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM201-OR-L	X001UT92OB	B07G81N1M8	luciphia Winter Waterproof Dog Vest Coats Jackets,Warm Reversible Outwear for Small Medium Large Dogs(Orange,L)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM201-OR-M	X001UTED27	B07G87NJP8	luciphia Winter Waterproof Dog Vest Coats Jackets,Warm Reversible Outwear for Small Medium Large Dogs(Orange,M)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM201-OR-S	X001UTBHYT	B07G8CQDZC	luciphia Winter Waterproof Dog Vest Coats Jackets,Warm Reversible Outwear for Small Medium Large Dogs(Orange,S)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM201-OR-XL	X001UT927X	B07G85JS2B	luciphia Winter Waterproof Dog Vest Coats Jackets,Warm Reversible Outwear for Small Medium Large Dogs(Orange,XL)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM201-OR-XS	X001UTBI07	B07G822LKV	luciphia Winter Waterproof Dog Vest Coats Jackets,Warm Reversible Outwear for Small Medium Large Dogs(Orange,XS)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM201-R0-L	X001UTD6X9	B07G87YMZ6	luciphia Winter Waterproof Dog Vest Coats Jackets,Warm Reversible Outwear for Small Medium Large Dogs(Red,L)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM201-R0-M	X001UT92OL	B07G88LFW5	luciphia Winter Waterproof Dog Vest Coats Jackets,Warm Reversible Outwear for Small Medium Large Dogs(Red,M)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM201-R0-S	X001UTBH7B	B07G84PLC1	luciphia Winter Waterproof Dog Vest Coats Jackets,Warm Reversible Outwear for Small Medium Large Dogs(Red,S)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM201-R0-XL	X001UTBK0F	B07G875C6M	luciphia Winter Waterproof Dog Vest Coats Jackets,Warm Reversible Outwear for Small Medium Large Dogs(Red,XL)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
BX-PUHM201-R0-XS	X001UTBH9J	B07G83463F	luciphia Winter Waterproof Dog Vest Coats Jackets,Warm Reversible Outwear for Small Medium Large Dogs(Red,XS)	New	10.00	No		Yes	0	0	0	0	0	0	0	0	0
CWB-PUHM021-CH-L	X001U2I00P	B077B51CYY	Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Rainbow L	New	16.99	No		Yes	0	0	0	0	0	0.03	0	0	0
CWB-PUHM021-CH-M	X001U2HZPV	B0779ZRTZ3	Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Rainbow M	New	16.99	No		Yes	0	0	0	0	0	0.11	0	0	0
CWB-PUHM021-CH-S	X001U23P6J	B0779RQHWK	Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Rainbow S	New	16.99	No		Yes	0	0	0	0	0	0	0	0	0
CWB-PUHM021-CH-XL	X001U23P6T	B0779Z2TS6	Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Rainbow XL	New	16.99	No		Yes	0	0	0	0	0	0.19	0	0	0
CWB-PUHM021-MC-L	X001U2G8G3	B0779QX5JV	Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Camouflage L	New	16.99	No		Yes	0	0	0	0	0	0.12	0	0	0
CWB-PUHM021-MC-M	X001U2HZQ5	B0779W8MFG	Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Camouflage M	New	16.99	No		Yes	0	0	0	0	0	0.09	0	0	0
CWB-PUHM021-MC-S	X001U2G8GD	B0779W68GS	Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Camouflage S	New	16.99	No		Yes	0	0	0	0	0	0.06	0	0	0
CWB-PUHM021-MC-XL	X001U20RU1	B0779YRGR1	Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Camouflage XL	New	16.99	No		Yes	0	0	0	0	0	0.11	0	0	0
CWB-PUHM021-TW-L	X001U2G8FT	B0779RFXY2	Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Colorful Strip L	New	16.99	No		Yes	0	0	0	0	0	0.15	0	0	0
CWB-PUHM021-TW-M	X001U20RTR	B0779RT3RQ	Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Colorful Strip M	New	16.99	No		Yes	0	0	0	0	0	0.1	0	0	0
CWB-PUHM021-TW-S	X001U1PI4H	B0779V1KQL	Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Colorful Strip S	New	16.99	No		Yes	0	0	0	0	0	0.05	0	0	0
CWB-PUHM021-TW-XL	X001U2GSZJ	B0779RQ56M	Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Colorful Strip XL	New	16.99	No		Yes	0	0	0	0	0	0.15	0	0	0
CWB-PUHM221-CH-L	X001V8WA0T	B07GNBT7W2	luciphia Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Rainbow L	New	16.99	No		Yes	0	0	0	0	0	0	0	0	0
CWB-PUHM221-CH-M	X001V8WA1D	B07GN94B2V	luciphia Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Rainbow M	New	16.99	No		Yes	0	0	0	0	0	0	0	0	0
CWB-PUHM221-CH-S	X001V918R9	B07GNCQZPR	luciphia Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Rainbow S	New	16.99	No		Yes	0	0	0	0	0	0	0	0	0
CWB-PUHM221-CH-XL	X001V91TGT	B07GND8TGZ	luciphia Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Rainbow XL	New	16.99	No		Yes	0	0	0	0	0	0	0	0	0
CWB-PUHM221-MC-L	X001V8W80V	B07GNCZNCD	luciphia Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Camouflage L	New	16.99	No		Yes	0	0	0	0	0	0	0	0	0
CWB-PUHM221-MC-M	X001V928WX	B07GN9ZJ6Q	luciphia Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Camouflage M	New	16.99	No		Yes	0	0	0	0	0	0	0	0	0
CWB-PUHM221-MC-S	X001V93FCP	B07GNB6T6R	luciphia Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Camouflage S	New	16.99	No		Yes	0	0	0	0	0	0	0	0	0
CWB-PUHM221-MC-XL	X001V8Z4BL	B07GNC7527	luciphia Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Camouflage XL	New	16.99	No		Yes	0	0	0	0	0	0	0	0	0
CWB-PUHM221-TW-L	X001V8W80L	B07GNC3JPZ	luciphia Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Colorful Strip L	New	16.99	No		Yes	0	0	0	0	0	0	0	0	0
CWB-PUHM221-TW-M	X001V8W6VH	B07GNFX49Y	luciphia Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Colorful Strip M	New	16.99	No		Yes	0	0	0	0	0	0	0	0	0
CWB-PUHM221-TW-S	X001V8OQ29	B07GNDX81H	luciphia Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Colorful Strip S	New	16.99	No		Yes	0	0	0	0	0	0	0	0	0
CWB-PUHM221-TW-XL	X001V8WA13	B07GNDRXVH	luciphia Pet Carrier Backpack Adjustable Legs Out Front Carrier Bag for Samll Medium Large Dogs Cats Colorful Strip XL	New	16.99	No		Yes	0	0	0	0	0	0	0	0	0
CWDZ-IULHY-BONE-KK-L	X001UL8S6R	B07G1S35ZF	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	12.99	No		Yes	5	5	0	0	20	0.17	0	15	0
CWDZ-IULHY-BONE-KK-M	X001UL8GP5	B07G27MV9D	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	10.99	No		Yes	5	5	0	0	20	0.11	0	15	0
CWDZ-IULHY-BONE-KK-XL	X001UL8SKN	B07G2KS83F	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	18.99	No		Yes	5	5	0	0	19	0.37	0	14	0
CWDZ-IULHY-BONE-PK-L	X001UL6UC1	B07G27JYRX	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	12.99	No		Yes	5	5	0	0	20	0.17	0	15	0
CWDZ-IULHY-BONE-PK-M	X001UL8SL7	B07G21KSQ5	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	10.99	No		Yes	5	5	0	0	20	0.11	0	15	0
CWDZ-IULHY-BONE-PK-XL	X001UL8SM1	B07G27282Q	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	18.99	No		Yes	5	5	0	0	19	0.33	0	14	0
CWDZ-IULHY-BONE-PP-L	X001UL6H2J	B07G2KZ8VS	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	12.99	No		Yes	5	5	0	0	20	0.18	0	15	0
CWDZ-IULHY-BONE-PP-M	X001ULB3DH	B07G27ZC1P	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	10.99	No		Yes	5	5	0	0	20	0.11	0	15	0
CWDZ-IULHY-BONE-PP-XL	X001UL8SLH	B07G246DPR	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	18.99	No		Yes	3	3	0	0	17	0.36	0	14	0
CWDZ-IULHY-DOT-BL-L	X001UL6SWD	B07G2FJJGW	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	12.99	No		Yes	5	5	0	0	20	0.16	0	15	0
CWDZ-IULHY-DOT-BL-M	X001UKOJGL	B07G27XM96	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	10.99	No		Yes	5	5	0	0	20	0.13	0	15	0
CWDZ-IULHY-DOT-BL-XL	X001UL7TIP	B07G2RFGP3	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	18.99	No		Yes	5	5	0	0	19	0.3	0	14	0
CWDZ-IULHY-DOT-NY-L	X001UL6T59	B07G2C1ZFN	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	12.99	No		Yes	5	5	0	0	20	0.18	0	15	0
CWDZ-IULHY-DOT-NY-M	X001ULB3CX	B07G2617G9	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	10.99	No		Yes	5	5	0	0	20	0.11	0	15	0
CWDZ-IULHY-DOT-NY-XL	X001UL8GOV	B07G253HB8	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	18.99	No		Yes	5	5	0	0	19	0.38	0	14	0
CWDZ-IULHY-DOT-PP-L	X001UL6T5T	B07G2Q2SWK	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	12.99	No		Yes	5	5	0	0	20	0.17	0	15	0
CWDZ-IULHY-DOT-PP-M	X001UL7TIZ	B07G1Y3QJH	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	10.99	No		Yes	5	5	0	0	20	0.11	0	15	0
CWDZ-IULHY-DOT-PP-XL	X001UL8S6H	B07G2CPXY8	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	18.99	No		Yes	5	5	0	0	19	0.33	0	14	0
CWDZ-IULHY-DOT2-CF-L	X001UL8SKX	B07G2PMSTY	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	12.99	No		Yes	5	5	0	0	20	0.17	0	15	0
CWDZ-IULHY-DOT2-CF-M	X001UL8SLR	B07G28X137	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	10.99	No		Yes	4	4	0	0	19	0.11	0	15	0
CWDZ-IULHY-DOT2-CF-XL	X001UL8GOL	B07G29NWFH	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	18.99	No		Yes	5	5	0	0	19	0.28	0	14	0
CWDZ-IULHY-DOT2-PK-L	X001UL7TI5	B07G23JJCB	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	12.99	No		Yes	5	5	0	0	20	0.17	0	15	0
CWDZ-IULHY-DOT2-PK-M	X001UL7NHH	B07G2QDRMD	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	10.99	No		Yes	5	5	0	0	20	0.11	0	15	0
CWDZ-IULHY-DOT2-PK-XL	X001UL6T4Z	B07G2158W8	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	18.99	No		Yes	4	4	0	0	18	0.38	0	14	0
CWDZ-IULHY-DOT2-WT-L	X001UL6SVJ	B07G25389V	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	12.99	No		Yes	5	5	0	0	20	0.16	0	15	0
CWDZ-IULHY-DOT2-WT-M	X001UL6L1B	B07G28B2NQ	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	10.99	No		Yes	5	5	0	0	19	0.1	0	14	0
CWDZ-IULHY-DOT2-WT-XL	X001UL7NHR	B07G2C1YFR	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	18.99	No		Yes	5	5	0	0	19	0.42	0	14	0
CWDZ-IULHY-ELPH-BL-L	X001UL6SW3	B07G2QF8KJ	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	12.99	No		Yes	5	5	0	0	20	0.18	0	15	0
CWDZ-IULHY-ELPH-BL-M	X001UL6UD5	B07G28293G	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	10.99	No		Yes	5	5	0	0	20	0.14	0	15	0
CWDZ-IULHY-ELPH-BL-XL	X001UL6T4P	B07G2C8QGB	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	18.99	No		Yes	5	5	0	0	19	0.34	0	14	0
CWDZ-IULHY-ELPH-PK-L	X001UL6H97	B07G24QXHG	luciphia Super Soft Fluffy Premium Fleece Pet Mat Flannel Throw for Dog Puppy Cat Bed Mats	New	12.99	No		Yes	5	5	0	0	20	0.17	0	15	0
