Merchant SKU	Fulfillment Network SKU	ASIN	Title	Condition	Price	MFN Listing Exists	MFN Fulfillable Qty	AFN Listing Exists	AFN Warehouse Qty	AFN Fulfillable Qty	AFN Unsellable Qty	AFN Encumbered Qty	AFN Total Qty	Volume	AFN Inbound Working Qty	AFN Inbound Shipped Qty	AFN Inbound Receiving Qty
DO-YULQ638-PI-20	X001OZK76N	B07929YDZM	Yesteria Full Silicone Body Reborn Baby Dolls Girl Look Real Pink Knitted Outfit 18 inches	New	99.60	No		Yes	32	31	1	0	32	0.26	0	0	0
DO-YULQ639-LGR-22	X001Q1TXHJ	B07BFVHDDP	Full Silicone Reborn Baby Dolls Twins Boy Realistic Toddler Light Gray Outfit with Dinosaur Patterns 20 inches	New	199.00	No		Yes	4	4	0	0	5	0.44	0	0	1
DO-YULQ639-R2-22	X001Q1UGOD	B07BFVXKTL	Full Silicone Reborn Baby Dolls Twins Girl Realistic Toddler Pink Outfit 20 inches	New	199.00	No		Yes	5	5	0	0	5	0.43	0	0	0
DO-YULQ663-PI-15	X001QKEAFF	B07BRK2R83	Yesteria Real Life Reborn Baby Dolls Girl Look Real Silicone Vinyl Pink Outfit 15 Inches	New	156.00	No		Yes	11	11	0	0	11	0.56	0	0	0
DO-YULQ664-AX-16	X001QMBLRX	B07BSN65PZ	Reborn Baby Dolls Girl Look Real Lifelike Toddler Silicone with Toy Watermelon Red Outfit 16 inches	New	156.00	No		Yes	7	7	0	0	7	0.46	0	0	0
DO-YULQ693-PI-22	X001V1GBP1	B07GFNKM38	20 inches Full Silicone Reborn Baby Doll Look Real Girl Toddler with Rabbit Ear Hat Pink Love Dots Bib and Diapers	New	256.00	No		Yes	0	0	0	0	0	0	0	0	0
DO-YULQ694-B7-22	X001V190JP	B07GFD5GDW	Silicone Newborn Realistic Reborn Baby Doll Blue Outfit Smile Boy 22 inch	New	256.00	No		Yes	0	0	0	0	0	0	0	0	0
DO-YULQ695-PI-18	X001V1CX4T	B07GF8PTSB	Reborn Baby Dolls Girl Lifelike Toddler Silicone Vinyl Light Pink Nightdress 18 inches	New	256.00	No		Yes	0	0	0	0	0	0	0	0	0
DO-YULQ696-K0-17	X001V8V62H	B07GNBMCQ4	Real Looking Reborn Baby Doll Girl Panda Outfit Black and White 17 inches	New	132.99	No		Yes	0	0	0	0	0		0	0	0
DO-YULQ697-BR-17	X001V9053H	B07GN8J746	Real Looking Reborn Baby Doll Girl Monkey Outfit Look Real Brown 17 inches	New	132.99	No		Yes	0	0	0	0	0		0	0	0
DO-YULQ698-W0-22	X001V0D7BN	B07GDLQ6SZ	Realistic Reborn Baby Doll Girl Toddler White Outfit with Cat Pattern 22 inches	New	178.00	No		Yes	0	0	0	0	0		0	0	0
DO-YULQ699-B7-11	X001V0F2LV	B07GDL3PH6	Full Silicone Body Reborn Baby Doll Boy Look Real Light Blue Outfit 10 inches	New	132.00	No		Yes	0	0	0	0	0		0	0	0
DO-YULQ699-B7-22	X001V0BQVV	B07GDJ7XVW	Realistic Sleeping Reborn Baby Doll Boy Look Real Silicone White Baby Jumpsuit with Blanket 22 inches	New	178.00	No		Yes	0	0	0	0	0		0	0	0
DO-YULQ699-PI-22	X001V0BQW5	B07GDJYGMH	Realistic Sleeping Reborn Baby Doll Girl Look Real Silicone White Baby Jumpsuit with Blanket 22 inches	New	178.00	No		Yes	0	0	0	0	0		0	0	0
DO-YULQ700-PI-22	X001RH01CX	B07CM58KHK	20 Inches Full Silicone Body Reborn Baby Dolls Girl Handmade Toddler Eye Closed Pink Outfit	New	178.00	No		Yes	0	0	0	0	5	0.12	0	5	0
DO-YULQ701-PI-22	X001RH0E7Z	B07CM9N213	Yesteria 22 Inches Silicone Reborn Baby Dolls Girl Look Real Rose Red Tutu Skirt with Striped Pants	New	156.00	No		Yes	2	0	0	2	7	0.4	0	5	0
DO-YULQ702-PI-22	X001RH05B5	B07CM6R65H	22 inches Full Silicone Body Reborn Baby Dolls Boy Hnadmade Toddler Eye Closed Red Outfit	New	178.00	No		Yes	3	2	1	0	5	0.55	0	2	0
DO-YULQ703-PI-22	X001RG4EKT	B07CN76YH9	22 Inches Real Looking Reborn Baby Dolls Girl Realistic Toddler Silicone Rose Red Outfit	New	156.00	No		Yes	2	2	0	0	7	0.5	0	5	0
DO-YULQ704-B0-24	X001S9OBTT	B07D4DDT41	24 inches Reborn Baby Doll Real Looking Toddler Blue Jacket with Crocodile Striped Pants White Shoes	New	178.00	No		Yes	1	0	0	1	15	0.92	0	14	0
DO-YULQ705-0R-10	B078XZRP4X	B078XZRP4X	African American Reborn Baby Dolls Full Silicone Body Bohemia Outfit Boy Black 10 inches	New	179.00	No		Yes	8	8	0	0	8	0.01	0	0	0
