Merchant SKU	Fulfillment Network SKU	ASIN	Title	Reserved Quantity	Reserved - Customer Order	Reserved - FC Transfer	Reserved - FC Processing
YZ-JG2631HSL	X0015QY6CR	B01IOEHSWQ	MiYang Women's One Piece Striped Slim Padded Swim Dress Bathing Swimwear Black and White Large US 12-14	1	1	0	0
YZ-HMTW001-K0-XS	X001EMM6FV	B06Y3PN4G5	MiYang Women Vintage Flounce Stripe High Waisted Bathing Suits Two Piece Bikini XS (US 2-4)	2	0	0	2
YZ-JG2631K02L	X000Y3ZQBR	B01A6WG0SW	MiYang Women's One Piece Striped Slim Swim Dress Bathing Swimwear Size tag 2XL/US size L, black	1	0	0	1
YZ-JG2631001L	X000Y3ZQC1	B01A6WG3RA	MiYang Women's One Piece Striped Slim Swim Dress Bathing Swimwear Orange Medium US 8-10	1	0	0	1
YZ-JG2631002L	X000Y3ZQCB	B01A6WG4TW	MiYang Women's One Piece Striped Slim Swim Dress Bathing Swimwear Orange Large US 12-14	2	2	0	0
YZ-HT1304Y01L	X00147QOG3	B01F4P0V4A	MiYang Women's Plus Size Printing Padded High Waist Swimdress Bright Orange XS (US 0-2)	1	0	0	1
YZ-JG2631ZL2L	X000Y310BR	B0196ETN8U	MiYang Women's One Piece Striped Slim Swim Dress Bathing Swimwear Navy Large US 12-14	4	2	1	1
YZ-JG2631ZLL	X000Y310BH	B01A6BXQDK	MiYang Women's One Piece Striped Slim Swim Dress Bathing Swimwear Navy Small US 4-6	1	0	0	1
YZ-JG2631ZL1L	X000Y310B7	B0196ETM7M	MiYang Women's One Piece Striped Slim Swim Dress Bathing Swimwear Size tag XL/US size M, royal blue	41	2	38	1
YZ-JG2631ZL3L	X000Y310AN	B01B184VYA	MiYang Women's One Piece Striped Slim Swim Dress Bathing Swimwear Navy X-Large US 16-18	1	0	0	1
YZ-KL5020YH4L	X0014W4YX3	B01HPQQG68	MiYang Women's One Piece High Waist Printing Swim Dress Swimwear,Dark Blue Flower,X-Large(US size:16-18)	3	2	0	1
YZ-KL5020FL5L	X00143FDL9	B01F4YOB56	MiYangWomen'sOnePieceHighWaistPrintingSwimDressSwimwear,NavyFlower,tagsize(5XL)XX-Large(USsize:16W)	9	1	8	0
YZ-KL5020TW2L	X00155HPLH	B01HPQQGE0	MiYang Women's One Piece High Waist Shaping Body Swim Dress Spa Swimwear,Dark Blue Stripe,Tag Size 2XL/US size Medium: 8-10	3	0	3	0
YZ-KL5020TW3L	X001556ELJ	B01HPQQHOY	MiYang Women's One Piece High Waist Printing Swim Dress Swimwear,Dark Blue Stripe,Large(US size:12-14)	2	1	0	1
YZ-KL5020TW4L	X00155HPL7	B01HPQQJ9M	MiYang Women's One Piece High Waist Shaping Body Swim Dress Spa Swimwear,Dark Blue Stripe,Tag Size 4XL/US size X-Large: 16-18	30	3	24	3
YZ-KL5020YH1L	X00155ZAWN	B01HPQQCFS	MiYang Women's One Piece High Waist Printing Swim Dress Swimwear,Dark Blue Flower,Small(US size:4-6)	2	1	0	1
YZ-KL5020FL4L	X0013YKQPR	B01F4YO9IU	MiYang Women's One Piece High Waist Printing Swim Dress Swimwear,Navy Flower,X-Large(US size:16-18)	12	0	11	1
YZ-KL5020FL3L	X0013OGI6N	B01F4YO7XM	MiYang Women's One Piece High Waist Printing Swim Dress Swimwear,Navy Flower,Large(US size:12-14)	6	0	4	2
YZ-KL5020YH2L	X0014XP693	B01HPQQE6U	MiYang Women's One Piece High Waist Shaping Body Swim Dress Spa Swimwear, Dark Blue Flower, 2XL (US Medium size:8-10)	2	1	1	0
YZ-KL5020ST3L	X0013YKQWF	B01F4YO9U8	MiYang Women's One Piece High Waist Printing Swim Dress Swimwear,Navy Stripe,Large(US size:12-14)	7	0	7	0
YZ-KL5020YH3L	X00155HYCR	B01HPQQF6Y	MiYang Women's One Piece High Waist Shaping Body Swim Dress Spa Swimwear, Dark Blue Flower, 3XL (US Large size:12-14)	23	2	21	0
YZ-KL5020ST4L	X00140KO61	B01F4YOBQK	MiYang Women's One Piece High Waist Shaping Body Swim Dress Spa Swimwear,Tag Size 4XL=US Size XL(16-18),Navy Stripe	5	1	2	2
YZ-KL5020ST1L	X0013MIV1Z	B01F4YO5Y8	MiYangWomen'sOnePieceHighWaistPrintingSwimDressSwimwear,NavyStripe,TAGSIZE(XL)Small(USsize:4-6)	2	1	1	0
YZ-MU181-OR-M	X001Q18G3V	B07BDJL36J	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Orange M	9	0	8	1
YZ-MU181-Gr-S	X001PZ2VH5	B07BDFBQY8	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Yellow S	1	0	0	1
YZ-MU181-Gr-M	X001Q18G4F	B07BDJKGSS	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Yellow M	1	0	0	1
YZ-MU181-K0-XL	X001PZ2W1P	B07BDD7LMG	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Black XL	1	0	0	1
YZ-MU180-E0-L	X001Q0DSKX	B07BFB28WT	Women Bikini Sets Brazilian Padded Top Thong Cheeky Bikini Bottom 2PCs 2018 Swimsuit for Women Grey L	1	0	0	1
YZ-MU180-OR-2XL	X001Q0DSL7	B07BF4NPNC	Women Bikini Sets Brazilian Padded Top Thong Cheeky Bikini Bottom 2PCs 2018 Swimsuit for Women Orange 2XL	2	1	1	0
YZ-MU180-WI-M	X001Q1DOXN	B07BF6FBR7	Women Bikini Sets Brazilian Padded Top Thong Cheeky Bikini Bottom 2PCs 2018 Swimsuit for Women Wine Red M	11	0	9	2
YZ-MU180-K0-M	X001Q2HYCT	B07BFBM7MM	Women Bikini Sets Brazilian Padded Top Thong Cheeky Bikini Bottom 2PCs 2018 Swimsuit for Women Black M	6	0	5	1
YZ-MU180-K0-S	X001Q1DOXX	B07BF3XYRF	Women Bikini Sets Brazilian Padded Top Thong Cheeky Bikini Bottom 2PCs 2018 Swimsuit for Women Black S	1	1	0	0
YZ-MU180-OR-S	X001Q1E75R	B07BF99WV7	Women Bikini Sets Brazilian Padded Top Thong Cheeky Bikini Bottom 2PCs 2018 Swimsuit for Women Orange S	1	1	0	0
YZ-MU181-W0-L	X001Q18G3L	B07BDCZNZ3	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women White L	4	0	3	1
YZ-MU181-G0-M	X001R8TA6F	B07CH8W1XM	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Army Green M	1	1	0	0
YZ-MU180-B0-M	X001Q1E75H	B07BF38C4D	Women Bikini Sets Brazilian Padded Top Thong Cheeky Bikini Bottom 2PCs 2018 Swimsuit for Women Blue M	16	1	14	1
YZ-MU181-W0-S	X001Q18G45	B07BDJM2W3	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women White S	3	0	3	0
YZ-MU181-B0-S	X001R88XKJ	B07CH4FL95	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Blue S	5	1	4	0
YZ-MU180-OR-XL	X001Q2D6RL	B07BF99FQ3	Women Bikini Sets Brazilian Padded Top Thong Cheeky Bikini Bottom 2PCs 2018 Swimsuit for Women Orange XL	1	0	0	1
YZ-MU181-Wi-S	X001R89E25	B07CH9G4R9	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Burgundy S	15	2	13	0
YZ-MU181-R0-S	X001Q1930B	B07BDGBXYG	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Red S	4	0	0	4
YZ-MU181-Wi-M	X001R89E1V	B07CH9CL36	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Burgundy M	1	0	0	1
YZ-MU181-K0-M	X001Q191SP	B07BDDN4NR	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Black M	15	0	11	4
YZ-MU180-OR-M	X001Q0DSKN	B07BF92TQM	Women Bikini Sets Brazilian Padded Top Thong Cheeky Bikini Bottom 2PCs 2018 Swimsuit for Women Orange M	2	0	1	1
YZ-MU181-R0-L	X001PZ4KYR	B07BDM7YRZ	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Red L	1	0	0	1
YZ-MU181-OR-S	X001Q18AVJ	B07BDCXZDR	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Orange S	1	0	0	1
YZ-MU180-WI-S	X001Q1EDVF	B07BF4N2NR	Women Bikini Sets Brazilian Padded Top Thong Cheeky Bikini Bottom 2PCs 2018 Swimsuit for Women Wine Red S	1	0	1	0
YZ-MU180-K0-L	X001Q2IDM9	B07BF5J23T	Women Bikini Sets Brazilian Padded Top Thong Cheeky Bikini Bottom 2PCs 2018 Swimsuit for Women Black L	3	0	3	0
YZ-MU181-K0-S	X001PZ4KMJ	B07BDGXWJ3	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Black S	16	3	12	1
YZ-MU181-G0-XL	X001R8XEQ7	B07CHFPVT3	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Army Green XL	1	1	0	0
YZ-MU181-R0-M	X001PZ4KVF	B07BDJ6B11	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Red M	2	1	0	1
YZ-MU181-G0-S	X001R8SRYV	B07CJRH27K	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Army Green S	3	1	1	1
YZ-MU511-ZLYH-2XL	X001Q4T0AL	B07BHLSSLC	MiYang Women's Plus-Size Polka Dot Floral Shaping Body One Piece Swim Dresses Swimsuit 2XL	5	2	3	0
YZ-MU511-ZLBD-M	X001OSCK01	B079DPWR6Z	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit M Navy Polka Dot	1	0	0	1
YZ-MU511-ZLSY-3XL	X001Q4T0AB	B07BHGN5NB	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit 3XL Leaves Print	9	0	8	1
YZ-MU511-ZLYH-3XL	X001Q48B97	B07BHKHVLJ	MiYang Women's Plus-Size Polka Dot Floral Shaping Body One Piece Swim Dresses Swimsuit 3XL	1	1	0	0
YZ-MU511-ZLBD-L	X001OSCKA1	B079DQDPF1	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit L Navy Polka Dot	9	3	4	2
YZ-MU511-K0BD-2XL	X001OSPIKF	B079DP44JF	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit 2XL Black Polka Dot	4	3	1	0
YZ-MU511-ZLBD-XL	X001OSPI2X	B079DQKM6H	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit XL Navy Polka Dot	2	1	1	0
YZ-MU511-ZLYH-XL	X001Q487MX	B07BHGRSCT	MiYang Women's Plus-Size Polka Dot Floral Shaping Body One Piece Swim Dresses Swimsuit XL	1	0	0	1
YZ-MU2631-OR-2XL	X001SZ4QNJ	B07DMFDF41	MiYang Women's One Piece Striped Slim Swim Dress Bathing Swimwear Orange XX-Large US 20-22	1	0	0	1
YZ-MU5129-G0-XL	X001RG3SYR	B07CLM12L1	MiYang Plus Size Floral Swimwear One Piece Swimdress for Women Skirted Swimsuit Green XL(US 14-16)	1	0	1	0
YZ-MU30CH-K0-S	X001PRIXAH	B07B7LRYJ1	MiYang Women's Sexy Crewneck One Piece Beachwear Bikini Monokini Swimsuit Solid Black S (US 4-6)	1	1	0	0
YZ-MU5119-B0-L	X001T8GTF3	B07DR9M2BB	MiYang Women's Plus-Size Flower Printing Shaping Body One Piece Swim Dresses Swimsuit Blue L	2	0	1	1
YZ-MU511-K0BD-4XL	X001S69S59	B07D2724PY	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit 4XL Black	2	1	0	1
YZ-MU511-K0BD-XL	X001OSOZTZ	B079DNYR46	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit XL Black Polka Dot	12	1	11	0
YZ-MU511-K0BD-L	X001OQRTOF	B079DN65B2	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit L Black Polka Dot	1	0	0	1
YZ-MU5119-B0-XL	X001T88L95	B07DRDHDY6	MiYang Women's Plus-Size Flower Printing Shaping Body One Piece Swim Dresses Swimsuit Blue XL	3	1	1	1
YZ-MU511-K0BD-3XL	X001OQUMAD	B079DPWMTY	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit 3XL Black Polka Dot	1	1	0	0
YZ-MU2631-OR-3XL	X001SXRPP7	B07DMDMFXF	MiYang Women's One Piece Striped Slim Swim Dress Bathing Swimwear Orange XXX-Large US 22-24	1	1	0	0
YZ-MU511-ZLYH-L	X001Q4DEAD	B07BHGY1VY	MiYang Women's Plus-Size Polka Dot Floral Shaping Body One Piece Swim Dresses Swimsuit L	1	0	0	1
YZ-MU511-ZLSY-2XL	X001Q4DEAN	B07BHGTCLD	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit 2XL Leaves Print	1	0	0	1
YZ-MU5119-R0-2XL	X001T7I2OZ	B07DRGCTVD	MiYang Women's Plus-Size Flower Printing Shaping Body One Piece Swim Dresses Swimsuit Wine Red 2XL	12	2	10	0
YZ-MUBK187-P0-L	X001QEYUWJ	B07BMWXP6M	High Waisted Bikini Set Sporty High Cut Cheeky Bottom Two Piece Swimsuit Purple	1	0	0	1
YZ-MUBK187-B0-S	X001RYK2E3	B07CYLVFCN	High Waisted Bikini Set Sporty High Cut Cheeky Bottom Two Piece Swimsuit Purple	2	1	1	0
YZ-MUBK187-B0-L	X001RYN68H	B07CYVX7XL	High Waisted Bikini Set Sporty High Cut Cheeky Bottom Two Piece Swimsuit Purple	1	0	0	1
YZ-MUCL17015-K0-2XL	X001OJ52XH	B0795MBYQM	MiYang High Waisted Ruched One Piece Swimsuit Twist Vintage Bathing Suit for Women Black US 8	1	0	1	0
YZ-MUBK187-BD-M	X001QBKN05	B07BMX27C9	High Waisted Bikini Set Sporty High Cut Cheeky Bottom Two Piece Swimsuit Burgundy	2	1	1	0
YZ-MUBK187-BD-L	X001QBZGNJ	B07BMVKJ96	High Waisted Bikini Set Sporty High Cut Cheeky Bottom Two Piece Swimsuit Burgundy	1	0	1	0
YZ-MUBK187-Y0-2XL	X001QCL1QJ	B07BMTTXBB	High Waisted Bikini Set Sporty High Cut Cheeky Bottom Two Piece Swimsuit Yellow	2	0	2	0
YZ-MUBK187-K0-XL	X001QBKDKP	B07C8H1946	High Waisted Bikini Set Sporty High Cut Cheeky Bottom Two Piece Swimsuit Black	1	1	0	0
YZ-MUBK187-Y0-S	X001QEZ1LN	B07BMTV49H	High Waisted Bikini Set Sporty High Cut Cheeky Bottom Two Piece Swimsuit Yellow	1	0	0	1
YZ-MULE001-W0-XS	X001PSW9K1	B07B7L4RR4	Womens High Waisted Bikini Set Flounce Top Two Piece Green Leaves Swimsuit	2	1	0	1
YZ-MULE001-W0-XL	X001PSW9KB	B07B7K21YT	Womens High Waisted Bikini Set Flounce Top Two Piece Green Leaves Swimsuit	5	0	4	1
YZ-MUHY025-B0-XL	X001RJ0Y0Z	B07CNHD7RX	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	1	1	0	0
YZ-MUCL17015-K0-XL	X001OJ7CI5	B0795NWYGC	MiYang High Waisted Ruched One Piece Swimsuit Twist Vintage Bathing Suit for Women Black US 6	1	0	1	0
YZ-MUTW32-BTW-S	X001QW8UOP	B07C17LLPP	Push up Striped Bikini Sets Two Pieces V Neck Tie Front Swimsuit Blue Striped	1	0	1	0
YZ-MUTW32-KTW-M	X001QWMGNV	B07CBP3XK5	Push up Striped Bikini Sets Two Pieces V Neck Tie Front Swimsuit Black Striped	1	0	1	0
YZ-MUYF181-G0-XL	X001OW2AQB	B079JVQLPK	Women Maternity Tankini Swimsuit Floral Pregnancy Plus Size Swimwear Pink Palm XL	1	0	1	0
YZ-MUTW32-BTW-XL	X001QVWF8X	B07C1LZKX3	Push up Striped Bikini Sets Two Pieces V Neck Tie Front Swimsuit Blue Striped	1	0	1	0
YZ-MUTW32-PI-M	X001QVWF97	B07C1MFK4Z	Push up Striped Bikini Sets Two Pieces V Neck Tie Front Swimsuit Pink Striped	1	1	0	0
YZ-MUYF181-G0-L	X001OW2AQV	B079JLZKGX	Women Maternity Tankini Swimsuit Floral Pregnancy Plus Size Swimwear Pink Palm L	1	0	1	0
YZ-MUYF181-K0-2XL	X001S5Z2K5	B07D27J52R	Women Maternity Tankini Swimsuit Floral Pregnancy Plus Size Swimwear Black 2XL	1	0	0	1
YZ-MULK185-Y9-XL	X001QXA493	B07CBT54MZ	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Yellow XL	1	0	0	1
YZ-MUSM807-K0-2XL	X001QWICKR	B07C17GQ3H	Push up Striped Bikini Sets Two Pieces V Neck Tie Front Swimsuit Black Polka Dot	1	1	0	0
YZ-MUTW001-P0-L	X001TGD8XB	B07DWZ71S6	Womens High Waisted Bikini Set Flounce Top Two Piece Green Leaves Swimsuit	1	0	0	1
YZ-MUYF181-G0-S	X001OXGCL9	B079JQS92R	Women Maternity Tankini Swimsuit Floral Pregnancy Plus Size Swimwear Pink Palm S	2	1	1	0
YZ-MUYF181-B0-L	X001OXG34F	B079JVPJV5	Women Maternity Tankini Swimsuit Floral Pregnancy Plus Size Swimwear Blue L	2	1	0	1
YZ-MUTW32-PI-S	X001QVWZN3	B07C1L2LP3	Push up Striped Bikini Sets Two Pieces V Neck Tie Front Swimsuit Pink Striped	1	0	1	0
YZ-MUYF181-K0-XL	X001S6ALWN	B07D26LVQW	Women Maternity Tankini Swimsuit Floral Pregnancy Plus Size Swimwear Black XL	3	0	3	0
YZ-MUYF181-B0-M	X001OVGSGF	B079JNY4Y4	Women Maternity Tankini Swimsuit Floral Pregnancy Plus Size Swimwear Blue M	2	0	0	2
YZ-MUYF181-K0-L	X001S69REL	B07D27SJJG	Women Maternity Tankini Swimsuit Floral Pregnancy Plus Size Swimwear Black L	2	0	2	0
YZ-MUYF184-ZLBD-M	X001SUFXLN	B07DKGH17T	Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Navy Polka Dot M	2	1	0	1
YZ-MUYF184-B0-S	X001PY9C19	B07BC8Z3WS	Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set S	39	1	34	4
YZ-MUYF184-K0-2XL	X001SS68CX	B07DJ1ZF5L	Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Black Polka Dot 2XL	1	0	0	1
YZ-MUYF185-K0-L	X001S9EQ6R	B07D3K754D	MiYang Women Maternity Tankini set Pregnant Two Piece Beach Swimwear Black L	48	1	45	2
YZ-MUYF184-B0-XL	X001PZL1IF	B07BCBB8Y4	Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set XL	5	1	0	4
YZ-MUYF184-K0-XL	X001ST7OZR	B07DJ1GQY5	Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Black Polka Dot XL	2	0	0	2
YZ-MUYF184-ZLBD-S	X001SUFVZB	B07DKD84MJ	Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Navy Polka Dot S	27	2	24	1
YZ-MUYF184-K0-S	X001SS68CN	B07DJ1L77M	Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Black Polka Dot S	3	1	1	1
YZ-MUYF182-R0-S	X001PY5TW5	B07BCDNW6R	Halter Maternity Tankini Abstract Cutout Pregnancy Swimsuit Two Piece Beach Swimwear S	2	1	1	0
YZ-MUYF184-ZLBD-XL	X001SUFVZL	B07DKC6BTL	Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Navy Polka Dot XL	5	0	5	0
YZ-MYQZ1709-K0-XL	X001DGGGGD	B06XSRBW8K	MiYang Plus Size Ruffle Adjustable Tank One Piece Swimdress with Shorts	2	1	0	1
YZ-MUYF182-R0-2XL	X001PXH2FD	B07BC4SDDT	Halter Maternity Tankini Abstract Cutout Pregnancy Swimsuit Two Piece Beach Swimwear 2XL	1	0	0	1
YZ-MUYF184-B0-M	X001PZK2D5	B07BC87299	Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set M	48	4	40	4
YZ-MUYF185-K0-M	X001S89KUZ	B07D3K8CDB	MiYang Women Maternity Tankini set Pregnant Two Piece Beach Swimwear Black M	15	0	10	5
YZ-MYQZ1709-K0-3XL	X001DJ3V1N	B06XSTGVRF	MiYang Plus Size Ruffle Adjustable Tank One Piece Swimdress with Shorts	1	1	0	0
YZ-MUYF184-K0-M	X001ST7P01	B07DHZNT31	Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Black Polka Dot M	23	1	17	5
YZ-MYQZ1709-R0-2XL	X001DJ3V1D	B06XSG9RYH	MiYang Plus Size Ruffle Adjustable Tank One Piece Swimdress with Shorts	3	0	0	3
YZ-MYQZ1709-R0-3XL	X001DK0ZNT	B06XSRF84W	MiYang Plus Size Ruffle Adjustable Tank One Piece Swimdress Shorts	1	0	0	1
YZ-MUYF182-R0-L	X001PXH069	B07BC88D2H	Halter Maternity Tankini Abstract Cutout Pregnancy Swimsuit Two Piece Beach Swimwear L	2	1	0	1
YZ-MUYF184-B0-L	X001PZL153	B07BC672J5	Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set L	41	3	32	6
YZ-MUYF184-K0-L	X001ST6CR3	B07DHZXJH9	Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Black Polka Dot L	5	1	1	3
YZ-MYQZ1709-K0-XS	X001DGZEG1	B06Y1Z9J7Y	MiYang Ruffle Adjustable Tank One Piece Swimdress with Shorts, Black,X-Small(US size:0-2)	2	0	0	2
YZ-MUYF183-TW-L	X001PY5U1Z	B07BCBYWX5	Striped Maternity Tankini Halter Pregnancy Swimsuit Two Piece L	3	0	0	3
YZ-MUYF183-TW-2XL	X001PZK20D	B07BCBZ36Q	Striped Maternity Tankini Halter Pregnancy Swimsuit Two Piece 2XL	2	1	0	1
YZ-MUYF184-ZLBD-2XL	X001SULJYN	B07DKGQ2G5	Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Navy Polka Dot 2XL	1	0	0	1
YZ-MUYF185-K0-S	X001S9FFY9	B07D3KY2D9	MiYang Women Maternity Tankini set Pregnant Two Piece Beach Swimwear Black S	4	1	1	2
YZ-MYQZ1709-K0-2XL	X001DGM8RT	B06XSYX7SG	MiYang Plus Size Ruffle Adjustable Tank One Piece Swimdress with Shorts	1	1	0	0
YZ-MUYF184-ZLBD-L	X001SUFX81	B07DKD8QPX	Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Navy Polka Dot L	9	2	6	1
YZ-MUYF183-TW-M	X001PXICXT	B07BC8F9QK	Striped Maternity Tankini Halter Pregnancy Swimsuit Two Piece M	1	0	0	1
YZ-TJ1245-K0-L	X001QBZV8J	B07C8LF7WB	MiYang Women's Padded High Waist Slim Tankini Set Bathing Swimwear Large (US Size:12-14)	1	0	0	1
YZ-TJ1245002L	X00160A17V	B01J71HTJM	MiYang Women's Two Pieces Stripes Slim Tankini Suit Bathing Swimwear	3	0	3	0
YZ-RF1123-B0-2X	X001BALVP7	B01N98BS2V	MiYang Retro Swimsuits for Women One Piece Backless Pin up Swimwear	1	0	0	1
YZ-TJ1245003L	X00160Q8JV	B01J71HPMS	MiYang Women's Two Pieces Stripes Slim Tankini Suit Bathing Swimwear Orange X-Large (US 16-18)	3	0	3	0
YZ-TJ1245G02L	X0015ZMMFV	B01J71HQRW	MiYang Women's Two Pieces Stripes Slim Tankini Suit Bathing Swimwear Green Large (US 12-14)	3	1	0	2
YZ-TJ1245W03L	X0015YAVMD	B01J71HSAC	MiYang Women's Two Pieces Stripes Slim Tankini Suit Bathing Swimwear	5	1	4	0
YZ-TJ1245G0L	X00134VUPH	B01DLSNDZG	MiYang Women's Two Pieces Diamond Slim Tankini Suit Bathing Swimwear,Green,Small(US size:4-6)	1	0	1	0
YZ-TJ1245W01L	X0010BYSPH	B01DLSNC8O	MiYang Women's Two Pieces Stripes Slim Tankini Suit Bathing Swimwear White Medium (US 8-10)	2	0	2	0
YZ-TJ1245W0M	X0013OJTRX	B01DLSNA3Q	MiYang Women's Two Pieces Stripes Slim Tankini Suit Bathing Swimwear White X-Small(US 0-2)	1	0	0	1
YZ5060R21L	X00140J6FB	B01FTOGZ0A	MiYang Women's Halter Polka Dot Tankini Swim Dress(Rose Red XL)	7	0	6	1
YZ5060B21L	X001068CJF	B01E89VL06	MiYang Women's Halter Polka Dot Tankini Swim Dress(Deep Blue XL)	2	1	1	0
YZ5060B2M	X001068CIV	B01E89VIYA	MiYang Women's Halter Polka Dot Tankini Swim Dress(Deep Blue M)	1	0	1	0
YZ5060R2	X000SHM3QP	B00YAI9KJK	MiYang Women's Halter Polka Dot Tankini Swim Dress(Rose Red XS)	1	1	0	0
YZ5060R2L	X0013RTMWR	B01FTOGXHU	MiYang Women's Halter Polka Dot Tankini Swim Dress(Rose Red L)	1	0	0	1
YZ1458R26XL	X001Q7O42R	B07BK2D7B1	MiYang Women's Plus Size Tassel One Piece Swimwear Rose Red US 2XL (US 16-18)	3	1	1	1
YZ5060R2S	X0013WNBOH	B01FTOGZDW	MiYang Women's Halter Polka Dot Tankini Swim Dress(Rose Red S)	3	0	3	0
YZ5505R0-XL	X001APZR2V	B06XYPJS47	MiYang Women's Tankini Striped Vintage Swim Dress	1	0	0	1
YZ5505JRM	X000UZHCH5	B013OSTD70	MiYang Women's Tankini Striped Vintage Swim Dress (Pink Medium)	2	1	0	1
YZ5505JRS	X000UZHCGV	B06XYZS6NS	MiYang Women's Tankini Striped Vintage Swim Dress (Pink Small)	3	1	2	0
YZ5505JR2L	X000ZW1N6T	B01C9TE2BW	MiYang Women's Tankini Striped Vintage Swim Dress (Pink XX-Large)	2	0	0	2
YZ5505JRXL	X000UZHCGL	B0154PQBZ8	MiYang Women's Tankini Striped Vintage Swim Dress (Pink X-Large)	21	2	15	4
YZ5505K0-XL	X001F1B2NX	B071VS9Y2M	MiYang Women's Tankini Striped Vintage Swim Dress (Black X-Large)	35	3	24	8
YZ5505LbS	X00145YBGF	B01G3JEO62	MiYang Women's Tankini Striped Vintage Swim Dress (Light Blue Small)	4	1	1	2
YZ5505LbL	X00145B5ZP	B01G3JENB8	MiYang Women's Tankini Striped Vintage Swim Dress (Light Blue Large)	4	3	0	1
YZ5505K0-2XL	X001F1U09Z	B0711R9KHN	MiYang Women's Tankini Striped Vintage Swim Dress (Black XX-Large)	65	6	55	4
YZ5505DaXL	X000UZHCHZ	B0154PQ95K	MiYang Women's Tankini Striped Vintage Swim Dress (Deep Blue X-Large)	15	4	3	8
YZ5505R0-S	X001APKMWL	B01NCIQ2XY	MiYang Women's Tankini Striped Vintage Swim Dress	3	1	2	0
YZ5060Y0M	X0014F00HJ	B01GJ2AKVQ	MiYang Women's Halter Polka Dot Tankini Swim Dress(Yellow M)	2	1	1	0
YZ5505LbXXL	X001468HP5	B01G3JERSM	MiYang Women's Tankini Striped Vintage Swim Dress (Light Blue XX-Large)	2	1	0	1
YZ5505LbXL	X001468HOV	B01G3JEPKM	MiYang Women's Tankini Striped Vintage Swim Dress (Light Blue X-Large)	1	0	0	1
YZ5060Y01L	X0014F1A6J	B01GJ2ARXM	MiYang Women's Halter Polka Dot Tankini Swim Dress(Yellow XL)	1	1	0	0
YZ5505JRL	X000UZHCHF	B013OSTFTG	MiYang Women's Tankini Striped Vintage Swim Dress (Pink Large)	5	0	0	5
