sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity
BKN-666B0L	X0010C11ND	B01DXWQKZA	MiYang Womens Cross Double Colored Padded Push Up Halter Bikini Swimsuit Blue US 12-14	New	19.99	No		Yes	0	0	0	0	0	0.12	0	0	0
BKN-666HBL	X000ZHLPOT	B01D42EBLO	MiYang Womens Cross Double Colored Padded Push Up Halter Bikini Swimsuit White US 12-14	New	19.99	No		Yes	0	0	0	0	0	0.1	0	0	0
BKN-666HBS	X000ZHLPPD	B01D42ECC2	MiYang Womens Cross Double Colored Padded Push Up Halter Bikini Swimsuit White US 4-6	New	19.99	No		Yes	0	0	0	0	0	0.06	0	0	0
BKN-666P0M	X00140TH7D	B01DXWQ3WA	MiYang Womens Cross Double Colored Padded Push Up Halter Bikini Swimsuit Purple US 8-10	New	19.99	No		Yes	0	0	0	0	0	0.12	0	0	0
Bottom-5505LB-2XL	X001BEBD6F	B01MRNMCWN	MiYang Women's Tankini Striped Vintage Swim Dress (Light Blue XX-Large)Bottom	New	39.90	No		Yes	1	1	0	0	1	0.07	0	0	0
Bottom-5505LB-XL	X001BIC4TV	B01NCAA5LV	MiYang Women's Tankini Striped Vintage Swim Dress (Light Blue X-Large)Bottom	New	39.90	No		Yes	7	5	2	0	7	0.07	0	0	0
Bottom-5505PI-2XL	X001BDDOZJ	B01MXOG1M7	MiYang Women's Tankini Striped Vintage Swim Dress (Pink XX-Large)Bottom	New	39.90	No		Yes	3	3	0	0	3	0.07	0	0	0
Bottom-5505PI-L	X001BEQBSF	B01NA9CZ8H	MiYang Women's Tankini Striped Vintage Swim Dress (Pink Large)Bottom	New	39.90	No		Yes	0	0	0	0	0	0.07	0	0	0
Bottom-5505PI-XL	X001BDDOWH	B01N443WS0	MiYang Women's Tankini Striped Vintage Swim Dress (Pink X-Large)Bottom	New	39.90	No		Yes	0	0	0	0	0	0.07	0	0	0
Bottom-5505ZL-L	X001BIC83X	B01NBARH9L	MiYang Women's Tankini Striped Vintage Swim Dress (Deep Blue Large)Bottom	New	39.90	No		Yes	0	0	0	0	0	0.07	0	0	0
Bottom-5505ZL-S	X001BDDOZT	B01N55K6WR	MiYang Women's Tankini Striped Vintage Swim Dress (Deep Blue Small)Bottom	New	39.90	No		Yes	0	0	0	0	0	0.07	0	0	0
Bottom-HM7702-GZK0-2XL	X001GAJFVJ	B0713YJKMX	MiYang Women's Vintage 50s Plaid Pattern Halter Bikini Bottom	New	28.88	No		Yes	0	0	0	0	0	0.06	0	0	0
Bottom-HM7702-GZK0-3XL	X001GA9S6B	B071YVBVW5	MiYang Women's Vintage 50s Plaid Pattern Halter Bikini Bottom	New	28.88	No		Yes	2	2	0	0	2	0.06	0	0	0
Bottom-HM7702-GZK0-L	X001GAHRQ9	B071DW3XN2	MiYang Women's Vintage 50s Plaid Pattern Halter Bikini Bottom	New	28.88	No		Yes	0	0	0	0	0	0.06	0	0	0
Bottom-HM7702-GZK0-M	X001GA9RZX	B071HGQG62	MiYang Women's Vintage 50s Plaid Pattern Halter Bikini Bottom	New	28.88	No		Yes	2	2	0	0	2	0.06	0	0	0
Bottom-HM7702-GZK0-XL	X001GA9SCF	B071HGQ8L5	MiYang Women's Vintage 50s Plaid Pattern Halter Bikini Bottom	New	28.88	No		Yes	1	0	1	0	1	0.06	0	0	0
Bottom-HM7702-K0-3XL	X001F4PGK5	B071VDZBCB	MiYang Women's Vintage 50s Plaid Pattern Halter Bikini Bottom	New	28.88	No		Yes	1	1	0	0	1	0.06	0	0	0
Bottom-HM7702-K0-L	X001GACUAR	B0722QNQRV		Unknown					0	0	0	0	0		0	0	0
Bottom-HM7702-K0-XL	X001GAJG7H	B0716KJ665	MiYang Women's Vintage 50s Plaid Pattern Halter Bikini Bottom	New	28.88	No		Yes	0	0	0	0	0	0.06	0	0	0
CA-BKN16024-Y0-L	X001GDDYLD	B07285NKX8		Unknown					0	0	0	0	0		0	0	0
CA-BKN16024-Y0-M	X001GD4X5T	B071471D72		Unknown					0	0	0	0	0		0	0	0
CA-BKN16024-Y0-S	X001GDCSLF	B0719DGF4Q		Unknown					0	0	0	0	0		0	0	0
CA-HM1727-Pi-2XL	X001O8VLC9	B06ZYBNGZP		Unknown					0	0	0	0	0		0	0	0
CA-HM1727-Pi-3XL	X001O7NZAV	B06ZZRLK8R		Unknown					0	0	0	0	0		0	0	0
CA-HM1727-Pi-4XL	X001O7NZB5	B071XY3V7Z		Unknown					0	0	0	0	0		0	0	0
CA-HM1727-Pi-5XL	X001O7WP9N	B071XNXCJT		Unknown					0	0	0	0	0		0	0	0
CA-HM1727-Pi-L	X001O7WTQR	B06ZY2BYPX		Unknown					0	0	0	0	0		0	0	0
CA-HM1727-Pi-M	X001GDCIP1	B06ZZRTC23		Unknown					0	0	0	0	0		0	0	0
CA-HM1727-Pi-S	X001GD4X59	B06ZYMFCVP		Unknown					0	0	0	0	0		0	0	0
CA-HM1727-Pi-XL	X001O7WTQH	B071XP6PNQ		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-B0TW-2XL	X001LV9D29	B06XXF5DLN		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-B0TW-L	X001LW8C11	B06XXBTJRZ		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-B0TW-M	X001LV9QK3	B06XWWTXPN		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-B0TW-S	X001LV9D1F	B06XWWLKNP		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-B0TW-XL	X001FATWBD	B06XXBP2ZY		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-B2-2XL	X001G4QYIH	B06XXDMBLP		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-B2-L	X001HG6B19	B06XWVLPRH		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-B2-M	X001HGHI43	B06XWZLBXL		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-B2-S	X001LOMFVR	B06XXDYCFP		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-B2-XL	X001LO2CSN	B06XX6QYT9		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-Dot-2XL	X001SO3DXT	B07DFG942Y		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-Dot-L	X001SNGIO1	B07DFFCKTM		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-Dot-M	X001SO3DXJ	B07DFB3XMF		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-Dot-S	X001SO2Y4X	B07DFJ57WK		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-Dot-XL	X001SO3K4B	B07DFFZFR9		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-FL-L	X001GSWQPD	B06XXCGWXQ		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-FL-M	X001GSWQP3	B06XXBRNDB		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-FL-XL	X001GSWQWV	B06XXBTHZK		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-GZ-2XL	X001LV9D1P	B06XXDBZVB		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-GZ-L	X001GSVKKZ	B06XXGJKW1		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-GZ-M	X001HGQ9GL	B06XXDF459		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-GZ-S	X001LYWLDJ	B06XX1BZ9P		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-GZ-XL	X001GSYBVZ	B06XWWSHKS		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-GrTW-2XL	X001LV9D2J	B06XWWR5DN		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-GrTW-L	X001LW8C0H	B06XX6W772		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-GrTW-M	X001LWCF73	B06XXC15LM		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-GrTW-S	X001LW8LG7	B06XXD8SKZ		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-GrTW-XL	X001HGPT0X	B06XXF8QVK		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-K0-2XL	X001DOWWBD	B06XXFGJ5Z		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-K0-L	X001DNQBG1	B06XWZDQBF		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-K0-M	X001DO1CNH	B06XXBMK3H		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-K0-S	X001DO6J4T	B06XXD5D68		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-K0-XL	X001DO1K75	B06XXC71R7		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-PI-2XL	X001LO24DL	B06XXCMLCL		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-PI-L	X001LOMFVH	B06XXBRM57		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-PI-M	X001LO24DB	B06XXFWS3X		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-PI-S	X001LO24OP	B06XWZPCD4		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-PI-XL	X001FX0XVD	B06XX6WB5H		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-PP-2XL	X001LV9R4N	B06XXDYCM1		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-PP-M	X001HGQOVL	B06XXBRLF4		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-PP-S	X001HG6B0Z	B06XXBSCLJ		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-PP-XL	X001LV9QTT	B06XXF1ZTL		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-PiTW-2XL	X001LWC3T3	B06XXCGVVB		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-PiTW-M	X001LWBLVT	B06XXDT473		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-PiTW-S	X001LW8C0R	B06XWZJ5FX		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-PiTW-XL	X001LV9D1Z	B06XX6YLYZ		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-R2-2XL	X001LO24U9	B06XXDC6VV		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-R2-L	X001LOPTBZ	B06XXFXC2B		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-R2-M	X001FWQ0O3	B06XXBSFVK		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-R2-S	X001HGLUY7	B06XXDNKC5		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-R2-XL	X001FX092L	B06XXBTHN3		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-W0-2XL	X001FATWAJ	B06XXFTJ3Y		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-W0-L	X001HGHBBD	B06XXFPXMZ		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-W0-M	X001F9Q5NH	B06XWVQKJC		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-W0-S	X001GDCIPB	B06XXCD9RY		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-W0-XL	X001FX0XVX	B06XXD8SKQ		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-ZL-2XL	X001DNO0FF	B06XXF7D82		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-ZL-L	X001DTI9NX	B06XXCZS9G		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-ZL-M	X001DNU84H	B06XWZJ94M		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-ZL-S	X001DO6949	B06XXF89VM		Unknown					0	0	0	0	0		0	0	0
CA-HM1789-ZL-XL	X001DTGZD9	B06XXDTLKL		Unknown					0	0	0	0	0		0	0	0
CA-LYQ2015FB	X001OH4G8L	B06XZ48M2X		Unknown					0	0	0	0	0		0	0	0
CA-LYQ2015G0	X001OJ5UZH	B06XYZQ5HH		Unknown					0	0	0	0	0		0	0	0
CA-LYQ2015K0	X001O8SFN7	B06XZ3CHRY		Unknown					0	0	0	0	0		0	0	0
CA-LYQ2015P0	X001OJ18YT	B06XYSFCJV		Unknown					0	0	0	0	0		0	0	0
CA-LYQ2015R0	X001OJ4OMR	B06XZ46385		Unknown					0	0	0	0	0		0	0	0
CS-DSW002W0M	X000UGI2YB	B014QP914A		Unknown					0	0	0	0	0		0	0	0
CS-MCCL031-R0-L	X001OQ17G1	B079B5XTJ6		Unknown					0	0	0	0	0		0	0	0
CS-MCCL031-R0-M	X001OQ17WZ	B079BHZJJ4		Unknown					0	0	0	0	0		0	0	0
CS-MCCL031-R0-S	X001OQ1U4F	B079BC8T57		Unknown					0	0	0	0	0		0	0	0
CS-MCCL031-R0-XL	X001OQ0TIX	B079BP4MD1		Unknown					0	0	0	0	0		0	0	0
CS-MCCL031-R0-XXL	X001OQ1G5N	B079BD349J		Unknown					0	0	0	0	0		0	0	0
CS-MCCL150-E0-2XL	X001OLV1IF	B0798Q44LZ		Unknown					0	0	0	0	0		0	0	0
CS-MCCL150-E0-XL	X001ONT5R7	B0798PJ2W3		Unknown					0	0	0	0	0		0	0	0
CS-MCCL150-K0-2XL	X001OLV17B	B0798QDDBQ		Unknown					0	0	0	0	0		0	0	0
CS-MCCL150-K0-XL	X001ONEZLD	B0798NNPDY		Unknown					0	0	0	0	0		0	0	0
CS-MCCL150-R0-2XL	X001OMUU4F	B0798MWQ2N		Unknown					0	0	0	0	0		0	0	0
CS-MCCL150-R0-XL	X001OMUU4P	B0798NP7DR		Unknown					0	0	0	0	0		0	0	0
CX-MCZQP01-P0-L	X001QEGE87	B07BM1J5HY		Unknown					0	0	0	0	0		0	0	0
CX-TW401-blue-S	X001B0996Z	B01N79SOR1	MiYang Women's Long Sleeve Back Lace Shirt Striped Blouse Tunic	New	30.00	No		Yes	2	2	0	0	2	0.08	0	0	0
CX-TW401-blue-XL	X001AZYDHV	B01N79T2RS	MiYang Women's Long Sleeve Back Lace Shirt Striped Blouse Tunic	New	30.00	No		Yes	3	3	0	0	3	0.1	0	0	0
CX-TW401-coffee-L-MX	X001EERF55	B01MYRB8H2		Unknown					0	0	0	0	0		0	0	0
CX-TW401-coffee-M-MX	X001EEDTT1	B01N996SYX		Unknown					0	0	0	0	0		0	0	0
CX-TW401-coffee-S-MX	X001EE947R	B01N45ILFK		Unknown					0	0	0	0	0		0	0	0
CX-TW401-coffee-XL-MX	X001EEQSS5	B01MRP0MTC		Unknown					0	0	0	0	0		0	0	0
CX-TW401-green-L-MX	X001EDELHV	B01N56X3AK		Unknown					0	0	0	0	0		0	0	0
CX-TW401-green-M-MX	X001EEDTS7	B01N1JWMFJ		Unknown					0	0	0	0	0		0	0	0
CX-TW401-green-S	X001B1SSEX	B01NCBTHQS	MiYang Women's Long Sleeve Back Lace Shirt Striped Blouse Tunic	New	30.00	No		Yes	3	3	0	0	3	0.08	0	0	0
CX-TW401-green-XL-MX	X001EERWB7	B01MQNNSX3		Unknown					0	0	0	0	0		0	0	0
CX-TW401-grey-L-MX	X001EEQQ37	B01MZWUY7R		Unknown					0	0	0	0	0		0	0	0
CX-TW401-grey-M	X001B0113T	B01N996CJO	MiYang Women's Long Sleeve Back Lace Shirt Striped Blouse Tunic	New	30.00	No		Yes	1	1	0	0	1	0.07	0	0	0
CX-TW4600-coffee-M	X001MOWCBT	B06XZ87DKR		Unknown					0	0	0	0	0		0	0	0
CX-TW4600-green-XL	X001F3MZMD	B06XZ69DFK		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B0TW-2XL	X001E45NIB	B06XDLF76C	MiYang Women's Blue Stripe Beach Pant Bikini Bottom Adjustable Tie Boy Short XL (Waist 33.5"-35.5")	New	28.99	No		Yes	10	10	0	0	10	0.06	0	0	0
DK-HM1789-B0TW-L	X001E3OZ4F	B06XDLFFMP	MiYang Women's Blue Stripe Beach Pant Bikini Bottom Adjustable Tie Boy Short M (Waist 28.5"-30.5")	New	28.99	No		Yes	1	0	1	0	1	0.06	0	0	0
DK-HM1789-B0TW-M	X001E3OZ95	B06XD9B536	MiYang Women's Blue Stripe Beach Pant Bikini Bottom Adjustable Tie Boy Short S (Waist 26"-28.5")	New	28.99	No		Yes	0	0	0	0	0	0.01	0	0	0
DK-HM1789-B0TW-S	X001E622SD	B06XDLG3ZL	MiYang Women's Blue Stripe Beach Pant Bikini Bottom Adjustable Tie Boy Short XS (Waist 24"-26")	New	28.99	No		Yes	0	0	0	0	0	0.01	0	0	0
DK-HM1789-B0TW-XL	X001E2A2TN	B06XDMG3RP	MiYang Women's Blue Stripe Beach Pant Bikini Bottom Adjustable Tie Boy Short L (Waist 30.5"-33.5")	New	28.99	No		Yes	2	2	0	0	2	0.06	0	0	0
DK-HM1789-B2-2XL	X001B3MVA3	B01MQLNUZB	MiYang Women's Solid Blue Beach Pant Bikini Bottom Adjustable Tie Boy Short Tag XXL/US XL	New	28.99	No		Yes	6	5	1	0	11	0.06	0	5	0
DK-HM1789-B2-L	X001B14T87	B01N975EFB	MiYang Women's Solid Blue Beach Pant Bikini Bottom Adjustable Tie Boy Short L (Waist 30.5"-33.5")	New	28.99	No		Yes	6	3	2	1	12	0.06	0	6	0
DK-HM1789-B2-M	X001B0WJ2B	B01N77TW9W	MiYang Women's Solid Blue Beach Pant Bikini Bottom Adjustable Tie Boy Short M (Waist 28.5"-30.5")	New	28.99	No		Yes	7	6	0	1	9	0.06	0	2	0
DK-HM1789-B2-S	X001B3N4R7	B01NBA0N1E	MiYang Women's Solid Blue Beach Pant Bikini Bottom Adjustable Tie Boy Short S (Waist 26"-28.5")	New	28.99	No		Yes	12	9	1	2	12	0.06	0	0	0
DK-HM1789-B2-XL	X001B1S4TH	B01MXNU21J	MiYang Women's Solid Blue Beach Pant Bikini Bottom Adjustable Tie Boy Short XL (Waist 33.5"-35.5")	New	28.99	No		Yes	8	8	0	0	12	0.06	0	4	0
DK-HM1789-BD-2XL	X001B36KOV	B01N77TYF0		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-Dot-2XL	X001R7CBF3	B07CG7WD4G	MiYang Women's Polka Dot Pant Bikini Bottom Adjustable Tie Boy Short XXL (Waist 35.5"-38.5")	New	15.99	No		Yes	6	4	0	2	13	0.06	0	7	0
DK-HM1789-Dot-L	X001R737JR	B07CHZWGMH	MiYang Women's Polka Dot Pant Bikini Bottom Adjustable Tie Boy Short L (Waist 30.5"-33.5")	New	15.99	No		Yes	6	0	1	5	6	0.06	0	0	0
DK-HM1789-Dot-M	X001R737MJ	B07CG6JT46	MiYang Women's Polka Dot Pant Bikini Bottom Adjustable Tie Boy Short Tag M/US S	New	15.99	No		Yes	1	0	1	0	1	0.06	0	0	0
DK-HM1789-Dot-S	X001R7U62N	B07CJ1RHBK	MiYang Women's Polka Dot Pant Bikini Bottom Adjustable Tie Boy Short Tag S/US XS	New	15.99	No		Yes	0	0	0	0	9	0.06	0	9	0
DK-HM1789-Dot-XL	X001R71BGD	B07CGBKNK2	MiYang Women's Polka Dot Pant Bikini Bottom Adjustable Tie Boy Short XL (Waist 33.5"-35.5")	New	15.99	No		Yes	1	0	1	0	1	0.06	0	0	0
DK-HM1789-FL-2XL	X001E622TH	B06XDLB73H	MiYang Women's White Floral Beach Pant Bikini Bottom Adjustable Tie Boy Short XL (Waist 33.5"-35.5")	New	28.99	No		Yes	7	7	0	0	7	0.06	0	0	0
DK-HM1789-FL-L	X001E2QTN1	B06XDL48X7	MiYang Women's White Floral Beach Pant Bikini Bottom Adjustable Tie Boy Short M (Waist 28.5"-30.5")	New	28.99	No		Yes	2	2	0	0	2	0.06	0	0	0
DK-HM1789-FL-M	X001E3OZ4P	B06XDL3NY9	MiYang Women's White Floral Beach Pant Bikini Bottom Adjustable Tie Boy Short S (Waist 26"-28.5")	New	28.99	No		Yes	1	0	1	0	1	0.06	0	0	0
DK-HM1789-FL-S	X001E5KRWH	B06XXBP4CX	MiYang Women's White Floral Beach Pant Bikini Bottom Adjustable Tie Boy Short XS (Waist 24"-26")	New	9.99	No		Yes	1	0	1	0	1	0.03	0	0	0
DK-HM1789-FL-XL	X001E6IWZZ	B06XDKRTPP	MiYang Women's White Floral Beach Pant Bikini Bottom Adjustable Tie Boy Short L (Waist 30.5"-33.5")	New	28.99	No		Yes	10	10	0	0	10	0.01	0	0	0
DK-HM1789-GZ-2XL	X001E6ZTLZ	B06XD94LR2	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short XL (Waist 33.5"-35.5")	New	28.99	No		Yes	4	4	0	0	4	0.06	0	0	0
DK-HM1789-GZ-L	X001E622S3	B06XDLFB2J	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short M (Waist 28.5"-30.5")	New	28.99	No		Yes	0	0	0	0	0	0.06	0	0	0
DK-HM1789-GZ-M	X001E072FH	B06XDKNWXJ	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short S (Waist 26"-28.5")	New	28.99	No		Yes	0	0	0	0	0	0.06	0	0	0
DK-HM1789-GZ-S	X001E6ZTLP	B06XDMT3W7	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short XS (Waist 24"-26")	New	28.99	No		Yes	3	3	0	0	3	0.06	0	0	0
DK-HM1789-GZ-XL	X001E2A2TX	B06XDMX9N9	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short Tag XL/US L	New	28.99	No		Yes	2	1	0	1	2	0.06	0	0	0
DK-HM1789-GrTW-2XL	X001E62305	B06XDL42DB	MiYang Women's Green Beach Pant Bikini Bottom Adjustable Tie Boy Short Tag XXL/US XL	New	28.99	No		Yes	4	3	1	0	4	0.06	0	0	0
DK-HM1789-GrTW-L	X001E622SX	B06XDLPG99	MiYang Women's Green Beach Pant Bikini Bottom Adjustable Tie Boy Short M (Waist 28.5"-30.5")	New	28.99	No		Yes	8	8	0	0	8	0.06	0	0	0
DK-HM1789-GrTW-M	X001E6IXJZ	B06XD6K3ML	MiYang Women's Green Beach Pant Bikini Bottom Adjustable Tie Boy Short S (Waist 26"-28.5")	New	28.99	No		Yes	0	0	0	0	0	0.06	0	0	0
DK-HM1789-GrTW-S	X001E5KRW7	B06XDMVWZV	MiYang Women's Green Beach Pant Bikini Bottom Adjustable Tie Boy Short XS (Waist 24"-26")	New	28.99	No		Yes	0	0	0	0	0	0.06	0	0	0
DK-HM1789-GrTW-XL	X001E7GOR7	B06XDH4L2G	MiYang Women's Green Beach Pant Bikini Bottom Adjustable Tie Boy Short L (Waist 30.5"-33.5")	New	28.99	No		Yes	4	4	0	0	4	0.06	0	0	0
DK-HM1789-K0-2XL	X001B13GYF	B01N976ZVO	MiYang Women's Solid Black Beach Pant Bikini Bottom Adjustable Tie Boy Short XXL (Waist 35.5"-38.5")	New	28.99	No		Yes	8	7	0	1	8	0.06	0	0	0
DK-HM1789-K0-L	X0017B7EAB	B01LAVARFU	MiYang Women's Solid Black Beach Pant Bikini Bottom Adjustable Tie Boy Short Tag L/US M	New	28.99	No		Yes	1	0	1	0	33	0.06	0	32	0
DK-HM1789-K0-M	X0017AT7ST	B01LAVAPF2	MiYang Women's Solid Black Beach Pant Bikini Bottom Adjustable Tie Boy Short M (Waist 28.5"-30.5")	New	28.99	No		Yes	7	4	1	2	20	0.06	0	13	0
DK-HM1789-K0-S	X0017CEXU9	B01LAVAN5Y	MiYang Women's Solid Black Beach Pant Bikini Bottom Adjustable Tie Boy Short S (Waist 26"-28.5")	New	28.99	No		Yes	17	0	1	16	68	0.06	0	51	0
DK-HM1789-K0-XL	X0017CCASL	B01LAVATJY	MiYang Women's Solid Black Beach Pant Bikini Bottom Adjustable Tie Boy Short Tag XL/US L	New	28.99	No		Yes	4	0	3	1	4	0.06	0	0	0
DK-HM1789-PI-2XL	X001B3MIVF	B01NA8PRNZ	MiYang Women's Pink Beach Pant Bikini Bottom Adjustable Tie Boy Short XXL (Waist 35.5"-38.5")	New	28.99	No		Yes	11	10	1	0	11	0.06	0	0	0
DK-HM1789-PI-L	X001B25EOT	B01N66DBTL	MiYang Women's Pink Beach Pant Bikini Bottom Adjustable Tie Boy Short Tag L/US M	New	28.99	No		Yes	1	0	1	0	1	0.06	0	0	0
DK-HM1789-PI-M	X001B0QEH7	B01NB9JLMX	MiYang Women's Pink Beach Pant Bikini Bottom Adjustable Tie Boy Short M (Waist 28.5"-30.5")	New	28.99	No		Yes	18	16	0	2	18	0.01	0	0	0
DK-HM1789-PI-S	X001B14T8H	B01N2JEKXQ	MiYang Women's Pink Beach Pant Bikini Bottom Adjustable Tie Boy Short Tag S/US XS	New	28.99	No		Yes	9	8	1	0	9	0.06	0	0	0
DK-HM1789-PI-XL	X001B0LMAL	B01N97753Y	MiYang Women's Pink Beach Pant Bikini Bottom Adjustable Tie Boy Short Tag XL/US L	New	28.99	No		Yes	3	1	2	0	3	0.06	0	0	0
DK-HM1789-PP-2XL	X001E2A2UH	B06XDKX1LP	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short XL (Waist 33.5"-35.5")	New	28.99	No		Yes	4	4	0	0	4	0.06	0	0	0
DK-HM1789-PP-L	X001E3OZBD	B06XDKCRWD	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short Tag L/US M	New	28.99	No		Yes	0	0	0	0	0	0.06	0	0	0
DK-HM1789-PP-M	X001E3OZ59	B06XDKX6CJ	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short S (Waist 26"-28.5")	New	28.99	No		Yes	1	1	0	0	1	0.06	0	0	0
DK-HM1789-PP-S	X001E3OZBN	B06XDKLZ92	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short XS (Waist 24"-26")	New	28.99	No		Yes	8	8	0	0	8	0.06	0	0	0
DK-HM1789-PP-XL	X001E7GORH	B06XDKLZ95	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short Tag XL/US L	New	28.99	No		Yes	3	3	0	0	3	0.06	0	0	0
DK-HM1789-PiTW-2XL	X001E622T7	B06XDLJJPZ	MiYang Women's Pink Stripe Beach Pant Bikini Bottom Adjustable Tie Boy Short XL (Waist 33.5"-35.5")	New	28.99	No		Yes	3	3	0	0	3	0.06	0	0	0
DK-HM1789-PiTW-L	X001E6IX45	B06XDM5H9Y	MiYang Women's Pink Stripe Beach Pant Bikini Bottom Adjustable Tie Boy Short Tag L/US M	New	28.99	No		Yes	9	9	0	0	9	0.06	0	0	0
DK-HM1789-PiTW-M	X001E6IX09	B06XDLFXTX	MiYang Women's Pink Stripe Beach Pant Bikini Bottom Adjustable Tie Boy Short Tag M/US S	New	28.99	No		Yes	0	0	0	0	0	0.06	0	0	0
DK-HM1789-PiTW-S	X001E3OZB3	B06XD96M6X	MiYang Women's Pink Stripe Beach Pant Bikini Bottom Adjustable Tie Boy Short XS (Waist 24"-26")	New	28.99	No		Yes	7	7	0	0	7	0.06	0	0	0
DK-HM1789-PiTW-XL	X001E45NHR	B06XDB5698	MiYang Women's Pink Stripe Beach Pant Bikini Bottom Adjustable Tie Boy Short L (Waist 30.5"-33.5")	New	28.99	No		Yes	3	3	0	0	3	0.06	0	0	0
DK-HM1789-R2-2XL	X001B3337N	B01NB9M5SD	MiYang Women's Red Beach Pant Bikini Bottom Adjustable Tie Boy Short XXL (Waist 35.5"-38.5")	New	28.99	No		Yes	6	6	0	0	6	0.06	0	0	0
DK-HM1789-R2-L	X001B2Q95H	B01N54YUBD	MiYang Women's Red Beach Pant Bikini Bottom Adjustable Tie Boy Short, Watermelon Red, Tag Size L=US M(Waist 28.5"-31")	New	28.99	No		Yes	9	6	1	2	9	0.06	0	0	0
