snapshot-date	sku	fnsku	ASIN	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest-price-new	lowest-price-used	Recommended action	Healthy Inventory Level	Recommended sales price	Recommended sale duration (days)	Recommended Removal Quantity	Estimated cost savings of removal	sell-through	cubic-feet	storage-type
2018-08-24	XZ-MU1841-LG-38	X001V06I2D	B07GDHTFYG	Womens Open Toe Slipper Fluffy Slip-on House Fur Lined Anti-Skid Sole Light Grey 6-7 B(M) US	New	3	0	3	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	19.99	19.99	19.99	0.0	Advertise listing	0	15.99	63	0	28.941765	0.0	0.261717	Footwear
2018-08-24	XZ-MU6002-K0-1617	X001V4CO3V	B07GJJ626Z	Unisex Cute Doggy Toddler Kids Slippers for Girls Boys Black (16/17) 6.5M-8M Todder	New	4	0	4	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	12.99	12.99	12.99	0.0	Advertise listing	0	0.0	0	0	0.0	0.0	0.268736	Footwear
2018-08-24	LYQ-MU1058-P0-XXL	X001RWRZEP	B07CXQ2LY9	MiYang Women's Casual Tunic Top Short Sleeve Blouse T-Shirt Button Decor	New	10	0	10	0	0	0	0	USD	0	0.0	0	0.0	0	0	1	1	Low conversion	15.99	15.99	15.99	0.0	Update inventory settings for:	10	15.99	0	0	0.0	0.1	0.63369	Apparel
2018-08-24	LYQ-MU1058-PR-XS	X001RWOYM1	B07CXQ1QJF	MiYang Women's Casual Tunic Top Short Sleeve Blouse T-Shirt Button Decor	New	10	0	10	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	15.99	15.99	15.99	0.0	Update inventory settings for:	10	15.99	0	0	0.0	0.0	0.63369	Apparel
2018-08-24	YZ-BSLLK04XL	X001CL8UVX	B06WGVMBXD	MiYang Vintage Sailor Pin up Swimsuit One Piece Skirtini Cover up Swimdress Black 2XL (US 14W-16W)	New	11	0	11	0	0	0	0	USD	0	0.0	0	0.0	0	4	19	27		28.58	28.58	28.58	0.0	Update inventory settings for:	11	28.58	0	0	0.0	1.894736842105263	1.188594	Apparel
2018-08-24	DK-HM1789-K0-M	X0017AT7ST	B01LAVAPF2	MiYang Women's Solid Black Beach Pant Bikini Bottom Adjustable Tie Boy Short M (Waist 28.5"-30.5")	New	22	0	22	0	0	0	0	USD	0	0.0	0	0.0	2	42	104	162		28.99	15.99	15.99	0.0	Update inventory settings for:	21	15.99	0	0	0.0	4.468965517241379	1.393326	Apparel
2018-08-24	DK-HM1789-GrTW-XL	X001E7GOR7	B06XDH4L2G	MiYang Women's Green Beach Pant Bikini Bottom Adjustable Tie Boy Short L (Waist 30.5"-33.5")	New	2	0	1	0	0	0	1	USD	0	0.0	1	0.5	2	2	2	4	Low conversion	15.99	15.99	15.99	0.0	Create Sale	0	14.62	154	0	30.693426	1.1428571428571428	0.124944	Apparel
2018-08-24	YZ-MUYF181-OR-S	X001T1DYUD	B07DN5JHRJ	Halter Maternity Tankini Floral Pregnancy Triangle Swimsuit Orange S	New	15	0	15	0	0	0	0	USD	0	0.0	0	0.0	0	4	5	5		21.99	21.99	21.99	0.0	Update inventory settings for:	15	21.99	0	0	0.0	0.4411764705882353	0.812505	Apparel
2018-08-24	YZ5060R21L	X00140J6FB	B01FTOGZ0A	MiYang Women's Halter Polka Dot Tankini Swim Dress(Rose Red XL)	New	3	0	3	0	0	0	0	USD	0	0.0	0	0.0	3	30	47	92				-1.0	-1.0	Edit listing	0	0.0	0	0	0.0	4.54320987654321	0.23718899999999998	Apparel
2018-08-24	YZ-MUCLC19-K0-XL	X001OJ046H	B0795FRL48	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Black US 6-8	New	2	0	1	1	0	0	0	USD	0	0.0	0	0.0	1	1	1	10		15.99	15.99	15.99	0.0	Update inventory settings for:	2	15.99	0	0	0.0	1.6	0.131564	Apparel
2018-08-24	YZ-HE9007Sa7L	X0019Q9ALF	B01N2HHCOA	MiYang Women's Plus Size High Waist Printing Swimsuit Bathing Swimwear Sapphire Blue(one Piece) 2XL(US Size16W-18W)	New	21	0	21	0	0	0	0	USD	0	0.0	0	0.0	6	12	32	60		38.0	22.58	22.58	0.0	Update inventory settings for:	25	22.58	0	0	0.0	2.4242424242424243	2.721054	Apparel
2018-08-24	DK-HM1789-PiTW-L	X001E6IX45	B06XDM5H9Y	MiYang Women's Pink Stripe Beach Pant Bikini Bottom Adjustable Tie Boy Short M (Waist 28.5"-30.5")	New	3	0	1	0	0	0	2	USD	0	0.0	2	1.0	1	2	7	7	Low conversion	15.99	15.99	15.99	0.0	Update inventory settings for:	3	15.99	0	0	0.0	1.037037037037037	0.187416	Apparel
2018-08-24	LYQ-1010DX-B0-L	X001QZ3VDR	B07C3P8N1R	MiYang Short Sleeve Loose Swing T-Shirt Dress Tunic Blouse for Women m Blue	New	2	0	1	1	0	0	0	USD	0	0.0	0	0.0	0	0	1	3	Low conversion	35.0	15.99	15.99	0.0	Create Sale	0	15.04	84	0	18.784083	1.3333333333333333	0.106394	Apparel
2018-08-24	YZ-MU511-ZLBD-XL	X001OSPI2X	B079DQKM6H	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit XL Navy Polka Dot	New	21	0	21	0	0	0	0	USD	0	0.0	0	0.0	7	39	87	126		48.58	28.99	28.99	0.0	Update inventory settings for:	23	28.99	0	0	0.0	3.968503937007874	2.3521259999999997	Apparel
2018-08-24	TK-J01H-GR-4	X001GBR1BJ	B072K42VFR	Teenking Boy's Fleece Outdoor Jacket Little Boy(Size 4)	New	3	0	0	1	0	2	0	USD	2	2.22	0	0.0	0	0	0	0	Low conversion	27.99	27.99	27.99	0.0	Create Sale	0	23.67	168	0	150.165737	0.0	0.967233	Apparel
2018-08-24	XZ-MUS055-BE-L	X001UBYH67	B07FSLL43C	Toddler Unisexs Slipper Winter Premium Soft Plush Warm Winter Doggy Beige 9-10 M US Toddler	New	2	0	2	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	9.99	9.99	9.99	0.0	Advertise listing	0	7.99	63	0	11.994738	0.0	0.099624	Footwear
2018-08-24	YZ-MUBK187-Y0-XL	X001QEZ9OH	B07C8KVR3Z	High Waisted Bikini Set Sporty High Cut Cheeky Bottom Two Piece Swimsuit Yellow	New	8	0	8	0	0	0	0	USD	0	0.0	0	0.0	0	0	3	8	Low conversion	21.99	21.99	21.99	0.0	Update inventory settings for:	8	21.99	0	0	0.0	1.6	0.670312	Apparel
2018-08-24	XZ-MU1841-R2-36	X001V0B8KZ	B07GDKM8X6	Womens Open Toe Slipper Fluffy Slip-on House Fur Lined Anti-Skid Sole Watermelon Red 4-5 B(M) US	New	3	0	3	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	19.99	19.99	19.99	0.0	Advertise listing	0	15.99	63	0	38.607173	0.0	0.35382600000000003	Footwear
2018-08-24	LYQ-1010DX-BD-S	X001QZ3V8R	B07C3S28PL	MiYang Short Sleeve Loose Swing T-Shirt Dress Tunic Blouse for Women XS Wine Red	New	4	0	0	4	0	0	0	USD	0	0.0	0	0.0	0	0	1	1	Low conversion	15.99	15.99	15.99	0.0	Update inventory settings for:	4	15.99	0	0	0.0	0.2222222222222222	0.212788	Apparel
2018-08-24	YZ-HE13037Pu9L	X0019BZT4R	B01MXLWU2D	MiYang Women's Plus Size Printing Padded High Waist Swimdress Purple 4X (US 26W-28W)	New	46	0	46	0	0	0	0	USD	0	0.0	0	0.0	18	78	204	309		38.0	28.58	28.58	0.0	Update inventory settings for:	53	28.58	0	0	0.0	2.809090909090909	8.530516	Apparel
2018-08-24	DK-HM1789-PI-XL	X001B0LMAL	B01N97753Y	MiYang Women's Pink Beach Pant Bikini Bottom Adjustable Tie Boy Short XL (Waist 33.5"-35.5")	New	12	0	12	0	0	0	0	USD	0	0.0	0	0.0	0	3	5	12		15.99	15.99	15.99	0.0	Update inventory settings for:	12	15.99	0	0	0.0	1.0212765957446808	0.749664	Apparel
2018-08-24	XZ-CL02-R6-35/36	X001KC2KVF	B075CVKC9S	Cute House Slipper Warm Plush Indoor Shoes Pink	New	1	0	0	0	0	1	0	USD	1	0.34	0	0.0	0	0	0	0	Low traffic	9.99	9.99	9.99	0.0	Update inventory settings for:	1	9.99	0	0	0.0	0.0	0.098282	Footwear
2018-08-24	YZ-JG2631HSM	X0015PHWSD	B01IOEHQOQ	MiYang Women's One Piece Striped Slim Padded Swim Dress Bathing Swimwear, Black and White, Medium(US size:8-10)	New	44	0	44	0	0	0	0	USD	0	0.0	0	0.0	1	13	64	91		28.58	28.58	28.58	0.0	Update inventory settings for:	44	28.58	0	0	0.0	2.888888888888889	7.088884	Apparel
2018-08-24	YZ-MUHY025-B0-L	X001RJ0TMX	B07CNM2LT8	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	10	0	10	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	19.99	19.99	19.99	0.0	Update inventory settings for:	10	19.99	0	0	0.0	0.0	0.61683	Apparel
2018-08-24	YZ-MUYF184-K0-L	X001ST6CR3	B07DHZXJH9	Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Black Polka Dot L	New	25	0	25	0	0	0	0	USD	0	0.0	0	0.0	15	89	110	110		22.99	22.99	22.99	0.0	Update inventory settings for:	27	22.99	0	0	0.0	4.45945945945946	3.19345	Apparel
2018-08-24	XZ-MU6002-Pi-1819	X001V4CB4X	B07GJ8M8RD	Unisex Cute Doggy Toddler Kids Slippers for Girls Boys Pink (18/19) 8.5M-10M Todder	New	7	0	7	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	12.99	12.99	12.99	0.0	Advertise listing	0	0.0	0	0	0.0	0.0	0.02765	Footwear
2018-08-24	YZ-HM17015-K0-XL	X001JDUXV9	B074JZB431	MiYang Women's Sexy Bandage Bikini Set Push-up Padded 2 Piece Swimsuit Swimwear	New	5	0	0	0	0	5	0	USD	5	0.6	0	0.0	0	0	0	1	Low traffic	14.99	14.99	14.99	0.0	Advertise listing	0	13.77	168	0	59.011084	0.19047619047619047	0.17386	Apparel
2018-08-24	YZ5060B2M	X001068CIV	B01E89VIYA	MiYang Women's Halter Polka Dot Tankini Swim Dress(Deep Blue M)	New	29	0	29	0	0	0	0	USD	0	0.0	0	0.0	2	15	27	65		26.99	26.99	26.99	0.0	Update inventory settings for:	28	26.99	0	0	0.0	2.452830188679245	2.3964440000000002	Apparel
2018-08-24	YZ5060Y0	X000SHM3MJ	B00YAI9MGQ	MiYang Women's Halter Polka Dot Tankini Swim Dress(Yellow XS)	New	5	0	5	0	0	0	0	USD	0	0.0	0	0.0	3	8	19	31		19.99	19.99	19.99	0.0	Update inventory settings for:	7	19.99	0	0	0.0	2.3846153846153846	0.24583500000000003	Apparel
2018-08-24	CX-TW401-green-S	X001B1SSEX	B01NCBTHQS	MiYang Women's Long Sleeve Back Lace Shirt Striped Blouse Tunic	New	3	0	0	0	3	0	0	USD	3	0.81	0	0.0	0	0	0	0	Low traffic	15.99	15.99	15.99	0.0	Advertise listing	3	15.99	0	0	0.0	0.0	0.231891	Apparel
2018-08-24	YZ-MU5129-G0YH-2XL	X001REKR5R	B07CLLBFQB	MiYang Plus Size Floral Swimwear One Piece Swimdress for Women Skirted Swimsuit Yellow Floral 2XL(US 16-18)	New	15	0	15	0	0	0	0	USD	0	0.0	0	0.0	0	0	2	2	Low conversion	28.99	28.99	28.99	0.0	Update inventory settings for:	15	28.99	0	0	0.0	0.13636363636363638	2.15139	Apparel
2018-08-24	XZ-013PI3S	X0018ZOEM7	B01M6ZD8VV	Women's Warm Plush Soft Sole Indoor Slipper Pink(High Top) 4-5.5 B(M) US	New	5	0	0	2	3	0	0	USD	4	3.91	0	0.0	0	1	4	6		19.99	19.99	19.99	0.0	Update inventory settings for:	5	19.99	0	0	0.0	0.8	1.41653	Footwear
2018-08-24	DK-HM1789-PI-L	X001B25EOT	B01N66DBTL	MiYang Women's Pink Beach Pant Bikini Bottom Adjustable Tie Boy Short L (Waist 30.5"-33.5")	New	14	0	14	0	0	0	0	USD	0	0.0	0	0.0	2	4	6	13		15.99	15.99	15.99	0.0	Create Sale	0	12.79	63	0	136.127541	1.04	0.874608	Apparel
2018-08-24	YZ-MUBD001-R0-S	X001PQQE7R	B07B7KB2MY	Womens High Waisted Bikini Set Flounce Top Two Piece Polka Dot Swimsuit	New	15	0	15	0	0	0	0	USD	0	0.0	0	0.0	1	5	10	14		19.99	19.99	19.99	0.0	Update inventory settings for:	15	19.99	0	0	0.0	1.2173913043478262	1.0065149999999998	Apparel
2018-08-24	XZ-ZQ6001-R1-21	X001AFQTR3	B01MQT0G1L	GaraTia Kids Cute Dog Winter Warm House Slippers Booties	New	5	0	1	1	1	2	0	USD	3	1.3	0	0.0	0	4	5	6	Low traffic	30.0	14.99	14.99	0.0	Lower price	4	14.99	0	0	0.0	0.75	0.627405	Footwear
2018-08-24	XZ-MU0066-PI-36/37	X001V0JIMF	B07GDNN69L	Faux Fur Fluffy Plush House Slippers Slip-on Suede Warmth Comfy Winter for Women and Men Pink 5.5-6.5 B(M) US	New	2	0	2	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	19.99	19.99	19.99	0.0	Advertise listing	0	15.99	63	0	13.227994	0.0	0.117056	Footwear
2018-08-24	XZ-ZQ6102-KW-3839	X0019VQN8D	B01MQG9WBZ	Winter Cute Cat Dog Warm House Slippers Booties	New	1	0	1	0	0	0	0	USD	0	0.0	0	0.0	1	1	1	1	Low traffic	17.99	17.99	17.99	0.0	Advertise listing	1	17.99	0	0	0.0	4.0	0.15625	Footwear
2018-08-24	LYQ-CL0127-B0-3XL	X001JIDC6H	B074SV36XV	MiYang Women's Plus Size Floral Dress 3/10 Sleeve Casual Swing Dress with Pockets Blue	New	1	0	0	1	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	18.99	18.99	18.99	0.0	Advertise listing	0	17.58	91	0	21.111499	0.0	0.095973	Apparel
2018-08-24	YZ7438K0XXXL	X00145ITM7	B01F78AWZW	MiYang Vintage Sailor Pin up Swimsuit One Piece Skirtini Cover up Swimdress Black Dot XL (US 16-18)	New	22	0	22	0	0	0	0	USD	0	0.0	0	0.0	0	3	27	52		28.58	28.58	28.58	0.0	Update inventory settings for:	16	28.58	0	0	0.0	2.3908045977011496	2.383326	Apparel
2018-08-24	TK-J01H-SH-4	X001GBR0Y7	B072K42VFM	Teenking Boy's Fleece Outdoor Jacket Little Boy(Size 4)	New	3	0	0	0	0	3	0	USD	3	3.33	0	0.0	0	0	0	0	Low conversion	27.99	27.99	27.99	0.0	Create Sale	0	22.96	168	0	151.003125	0.0	0.967233	Apparel
2018-08-24	DK-HM1789-B2-XL	X001B1S4TH	B01MXNU21J	MiYang Women's Solid Blue Beach Pant Bikini Bottom Adjustable Tie Boy Short XL (Waist 33.5"-35.5")	New	6	0	6	0	0	0	0	USD	0	0.0	0	0.0	1	4	13	20	Low conversion	15.99	15.99	15.99	0.0	Update inventory settings for:	6	15.99	0	0	0.0	3.076923076923077	0.379998	Apparel
2018-08-24	YZ-MYQZ1709-R0-L	X001DGMQQ7	B06XSR83MW	MiYang Plus Size Ruffle Adjustable Tank One Piece Swimdress with Shorts	New	9	0	9	0	0	0	0	USD	0	0.0	0	0.0	3	10	20	29		23.99	23.99	23.99	0.0	Update inventory settings for:	9	23.99	0	0	0.0	3.515151515151515	1.7019	Apparel
2018-08-24	SJ-ZZN204LPXS	X001QY963H	B07C2QRWJG	MiYang Women's Floral Lace Beach Bikini Swimwear Cover-up Light Purple XS (US 0-2)	New	29	0	29	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	14.99	14.99	14.99	0.0	Update inventory settings for:	30	14.99	0	0	0.0	0.0	0.509501	Apparel
2018-08-24	SJ-ZZN204R0XL	X000TVTWSR	B0136OUJ2K	MiYang Women's Floral Lace Beach Bikini Swimwear Cover-up, Red, Medium(US Size 8-10)	New	19	0	19	0	0	0	0	USD	0	0.0	0	0.0	4	12	32	53		14.99	14.99	14.99	0.0	Update inventory settings for:	19	14.99	0	0	0.0	3.4754098360655736	0.9302779999999999	Apparel
2018-08-24	LYQ-MU1059-Z0-L	X001RYBLLL	B07CYT7PD1	MiYang Short Sleeve V Neck Casual Flare Tunic Top Loose Blouse for Women	New	10	0	10	0	0	0	0	USD	0	0.0	0	0.0	0	5	5	5		15.99	15.99	15.99	0.0	Update inventory settings for:	10	15.99	0	0	0.0	0.375	0.9498800000000001	Apparel
