"(父） ASIN","（子）ASIN","商品名称","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订购数量 – B2B","订单商品数量转化率","商品转化率 – B2B","已订购商品销售额","已订购商品的销售额 – B2B","订单商品种类数","订单商品总数 – B2B"
"B07CQL5FDK","B074DT4Z95","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Coffee Large","9","0.08%","9","0.07%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DT9YV9","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Blue Medium","2","0.02%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DTC4MR","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Blue XX-Large","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DTDP52","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Red XX-Large","3","0.03%","3","0.02%","67%","1","0","33.33%","0.00%","US$22.98","US$0.00","1","0"
"B07CQL5FDK","B074DTFDVC","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Blue Small","8","0.07%","8","0.06%","75%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DTHLQK","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Red & Navy Large","6","0.05%","10","0.07%","80%","1","0","16.67%","0.00%","US$22.98","US$0.00","1","0"
"B07CQL5FDK","B074DTM896","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Blue & Green Medium","4","0.04%","4","0.03%","25%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DTM89F","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Light Blue Medium","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DTNB3C","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Coffee X-Large","6","0.05%","6","0.04%","83%","1","0","16.67%","0.00%","US$22.98","US$0.00","1","0"
"B07CQL5FDK","B074DTNDQ9","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Light Blue Small","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DTNWTF","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Black Small","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DTPJW4","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Red & Navy Small","4","0.04%","4","0.03%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DTPMLP","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Blue & Green X-Large","3","0.03%","3","0.02%","67%","1","0","33.33%","0.00%","US$22.98","US$0.00","1","0"
"B07CQL5FDK","B074DTQM6Q","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Light Blue X-Large","3","0.03%","3","0.02%","0%","1","0","33.33%","0.00%","US$22.98","US$0.00","1","0"
"B07CQL5FDK","B074DTS7HX","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Red & Navy X-Large","2","0.02%","2","0.01%","0%","1","0","50.00%","0.00%","US$22.98","US$0.00","1","0"
"B07CQL5FDK","B074DTYBNJ","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Blue & Green Large","4","0.04%","6","0.04%","83%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DTZ2B4","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Red Medium","4","0.04%","5","0.04%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DV2S3R","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Blue & Green Small","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DV3L9Z","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Red Large","4","0.04%","6","0.04%","100%","1","0","25.00%","0.00%","US$22.98","US$0.00","1","0"
"B07CQL5FDK","B074DV3V6N","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Red & Navy XX-Large","2","0.02%","2","0.01%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DV8WZF","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Coffee Small","6","0.05%","7","0.05%","57%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DV9LG9","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Light Blue XX-Large","3","0.03%","5","0.04%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DV9RC7","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Black Large","5","0.04%","7","0.05%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DVC8L4","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Black Medium","4","0.04%","6","0.04%","100%","1","0","25.00%","0.00%","US$22.98","US$0.00","1","0"
"B07CQL5FDK","B074DVCMNY","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Red Small","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQL5FDK","B074DVD7QH","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Red X-Large","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","US$22.98","US$0.00","1","0"
"B07CQL5FDK","B074DVG38W","MOCOTONO Men's Long Sleeve Regular Fit Plaid Button Down Casual Shirts Light Blue Large","2","0.02%","2","0.01%","100%","1","0","50.00%","0.00%","US$22.98","US$0.00","1","0"
"B07CQJNLWX","B074NP2N3H","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Scarlet Small","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074NQWD4N","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Black XX-Large","5","0.04%","5","0.04%","100%","1","0","20.00%","0.00%","US$22.98","US$0.00","1","0"
"B07CQJNLWX","B074NQZMVQ","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Coffee Small","4","0.04%","4","0.03%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074NR4672","Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Scarlet Large","5","0.04%","5","0.04%","40%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074NRHJQL","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Scarlet Medium","7","0.06%","7","0.05%","43%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074NSCYWN","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Sapphire X-Large","4","0.04%","4","0.03%","25%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074NVGXCD","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Sapphire Large","6","0.05%","6","0.04%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074NVH8G2","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Sapphire Small","4","0.04%","4","0.03%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074NVHR58","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Black X-Large","5","0.04%","5","0.04%","40%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074NWD9JL","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Blue Large","4","0.04%","4","0.03%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074NWFV4Y","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Red XX-Large","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074NWPZS3","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Scarlet Small","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074NX161X","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Red X-Large","5","0.04%","5","0.04%","60%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074NXTZG9","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Black Medium","4","0.04%","4","0.03%","75%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074NY5LW3","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Red Large","5","0.04%","5","0.04%","80%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074NY5LWP","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Sapphire Medium","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074NY9FXX","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Yellow Large","6","0.05%","6","0.04%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074NYCNPN","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Scarlet X-Large","4","0.04%","4","0.03%","75%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B074NYHWDL","B074NYHWDL","Men's Plaid Long Sleeve Button up Casual Dress Shirts Green Large","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074NYLRYY","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Yellow X-Large","7","0.06%","9","0.07%","100%","2","0","28.57%","0.00%","US$45.96","US$0.00","2","0"
"B07C6X3XM7","B074NZHLJW","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Green Small","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074NZKQBC","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Black X-Large","5","0.04%","7","0.05%","71%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074NZM7MK","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Green Large","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074NZMXCP","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Blue Medium","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074NZVFT4","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Red Large","3","0.03%","3","0.02%","33%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074NZX79C","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Green Medium","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P174SV","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Red X-Large","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P174T6","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Scarlet Medium","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P18P6F","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Yellow Small","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P1B8ZM","Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Coffee Large","3","0.03%","3","0.02%","33%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P1DYRF","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Coffee Medium","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P1FJYS","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Black Large","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P1GKWX","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Sapphire XX-Large","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P1H1B1","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Green X-Large","3","0.03%","3","0.02%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P1LKV2","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Green Small","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P1N7FP","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Red Medium","3","0.03%","3","0.02%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P1NXR5","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Red Medium","3","0.03%","3","0.02%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P1TN5R","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Sapphire X-Large","7","0.06%","8","0.06%","62%","1","0","14.29%","0.00%","US$22.98","US$0.00","1","0"
"B07C6X3XM7","B074P1VP1B","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Blue Medium","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P25C71","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Scarlet Large","4","0.04%","4","0.03%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P29LFB","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Green XX-Large","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P2B6M8","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Blue Small","4","0.04%","4","0.03%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P2L5MB","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Blue XX-Large","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P2L5MQ","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Black XX-Large","5","0.04%","5","0.04%","60%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P2RP7K","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Blue XX-Large","3","0.03%","3","0.02%","33%","1","0","33.33%","0.00%","US$22.98","US$0.00","1","0"
"B07C6X3XM7","B074P2STD5","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Sapphire Large","7","0.06%","9","0.07%","78%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P2V5FF","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Yellow Medium","5","0.04%","6","0.04%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P33P2H","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Scarlet XX-Large","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P34K32","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Red Small","6","0.05%","6","0.04%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P36NC6","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Blue X-Large","6","0.05%","6","0.04%","83%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P378C6","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Green Medium","3","0.03%","3","0.02%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P3B9JN","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Blue Small","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P3BM2D","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Coffee XX-Large","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P3P5F3","Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Scarlet XX-Large","4","0.04%","4","0.03%","25%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P3WK1B","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Black Small","15","0.13%","16","0.12%","69%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P3ZZHG","Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Blue Large","3","0.03%","3","0.02%","33%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P437N4","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Green X-Large","2","0.02%","2","0.01%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P44HT5","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Black Medium","3","0.03%","3","0.02%","33%","1","0","33.33%","0.00%","US$22.98","US$0.00","1","0"
"B07CQJNLWX","B074P485M2","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Black Small","3","0.03%","3","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P5BZWP","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Black Large","3","0.03%","3","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P5J7Y8","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Red Small","2","0.02%","2","0.01%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P5N47H","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Sapphire Small","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C6X3XM7","B074P5N47J","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Sapphire Medium","5","0.04%","5","0.04%","80%","1","0","20.00%","0.00%","US$22.98","US$0.00","1","0"
"B07C6X3XM7","B074P61RHZ","MOCOTONO Men's Long Sleeve Cotton Plaid Button Down Casual Shirts Sapphire XX-Large","2","0.02%","2","0.01%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CQJNLWX","B074P6BFX9","MOCOTONO Men's Long Sleeve Standard Fit Plaid Checked Button up Casual Shirts Scarlet X-Large","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C78FKDZ","B074PN8TB2","Men's Long Sleeve Denim Solid Double-Pocket Shirt Blue Large","17","0.15%","18","0.13%","100%","1","0","5.88%","0.00%","US$23.98","US$0.00","1","0"
"B07C78FKDZ","B074PNMQVK","Men's Long Sleeve Denim Solid Double-Pocket Shirt Blue Medium","5","0.04%","5","0.04%","60%","2","0","40.00%","0.00%","US$47.96","US$0.00","2","0"
"B07C78FKDZ","B074PP6TL2","MOCOTONO Men's Long Sleeve Denim Solid Double-Pocket Shirt Blue X-Large","5","0.04%","5","0.04%","80%","1","0","20.00%","0.00%","US$23.98","US$0.00","1","0"
"B07C78FKDZ","B074PPW6NK","Mocotono Men's Long Sleeve Denim Solid Double-Pocket Shirt Blue Small","11","0.10%","16","0.12%","81%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B074ZX6K53","B074ZX6K53","Mocotono Men's Long Sleeve Denim Solid Double-Pocket Shirt Navy Blue XX-Large","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CLHF5NY","B074ZXXLP5","MOCOTONO Men's Short Sleeve Plaid Checkered Button Down Casual Shirts Red XX-Large","12","0.11%","15","0.11%","87%","6","0","50.00%","0.00%","US$137.88","US$0.00","6","0"
"B07CLHF5NY","B074ZY4X2Q","MOCOTONO Men's Short Sleeve Plaid Checkered Button Down Casual Shirts Blue & Navy X-Large","26","0.23%","27","0.20%","100%","6","0","23.08%","0.00%","US$137.88","US$0.00","5","0"
"B07CLHF5NY","B074ZY4X45","MOCOTONO Men's Short Sleeve Plaid Checkered Button Down Casual Shirts Red & Navy X-Large","14","0.12%","16","0.12%","88%","2","0","14.29%","0.00%","US$45.96","US$0.00","2","0"
"B07C78FKDZ","B075112589","Mocotono Men's Long Sleeve Denim Solid Double-Pocket Shirt Navy Blue Large","16","0.14%","18","0.13%","100%","1","0","6.25%","0.00%","US$22.98","US$0.00","1","0"
"B07CLHF5NY","B07511Q71N","MOCOTONO Men's Short Sleeve Plaid Checkered Button Down Casual Shirts Coffee Medium","5","0.04%","6","0.04%","83%","2","0","40.00%","0.00%","US$43.96","US$0.00","2","0"
"B0797PKHGZ","B07511TPGK","MOCOTONO Mens Oxford Long Sleeve Solid Standard Fit Button Down Casual Dress Shirts Light Green Medium","3","0.03%","3","0.02%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CLHF5NY","B07512J697","MOCOTONO Men's Short Sleeve Plaid Checkered Button Down Casual Shirts Blue X-Large","36","0.32%","41","0.31%","76%","6","0","16.67%","0.00%","US$137.88","US$0.00","6","0"
"B07CLHF5NY","B07512JL48","MOCOTONO Men's Short Sleeve Plaid Checkered Button Down Casual Shirts Blue & Navy XX-Large","19","0.17%","19","0.14%","84%","3","0","15.79%","0.00%","US$68.94","US$0.00","3","0"
"B0797PKHGZ","B07512JPLR","MOCOTONO Mens Oxford Long Sleeve Solid Standard Fit Button Down Casual Dress Shirts Light Blue Small","6","0.05%","7","0.05%","71%","1","0","16.67%","0.00%","US$15.98","US$0.00","1","0"
"B0797PKHGZ","B07512KQBF","MOCOTONO Mens Oxford Long Sleeve Solid Standard Fit Button Down Casual Dress Shirts Light Pink X-Large","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","US$24.98","US$0.00","1","0"
"B0797PKHGZ","B07512LRVL","MOCOTONO Mens Oxford Long Sleeve Solid Standard Fit Button Down Casual Dress Shirts Light Pink Medium","3","0.03%","3","0.02%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CLHF5NY","B07512LVFK","MOCOTONO Men's Short Sleeve Plaid Checkered Button Down Casual Shirts Red Small","9","0.08%","9","0.07%","44%","2","0","22.22%","0.00%","US$45.96","US$0.00","2","0"
"B07CLHF5NY","B07512TNSM","MOCOTONO Men's Short Sleeve Plaid Checkered Button Down Casual Shirts Light Blue X-Large","6","0.05%","6","0.04%","83%","4","0","66.67%","0.00%","US$91.92","US$0.00","4","0"
"B0797PKHGZ","B07513151T","MOCOTONO Mens Oxford Long Sleeve Solid Standard Fit Button Down Casual Dress Shirts Purple Small","2","0.02%","3","0.02%","67%","1","0","50.00%","0.00%","US$16.63","US$0.00","1","0"
"B07CLHF5NY","B075131VPH","MOCOTONO Men's Short Sleeve Plaid Checkered Button Down Casual Shirts Blue & Navy Small","11","0.10%","11","0.08%","45%","2","0","18.18%","0.00%","US$45.96","US$0.00","2","0"
"B0797PKHGZ","B075132JDL","MOCOTONO Mens Oxford Long Sleeve Solid Standard Fit Button Down Casual Dress Shirts Blue Medium","2","0.02%","2","0.01%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B0797PKHGZ","B075132L1Q","MOCOTONO Mens Oxford Long Sleeve Solid Standard Fit Button Down Casual Dress Shirts Blue X-Large","3","0.03%","3","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CLHF5NY","B075132NT4","MOCOTONO Men's Short Sleeve Plaid Checkered Button Down Casual Shirts Yellow X-Large","7","0.06%","7","0.05%","71%","2","0","28.57%","0.00%","US$45.96","US$0.00","2","0"
"B0797PKHGZ","B0751368L2","MOCOTONO Mens Oxford Long Sleeve Solid Standard Fit Button Down Casual Dress Shirts Blue XX-Large","1","0.01%","1","0.01%","0%","1","0","100.00%","0.00%","US$24.98","US$0.00","1","0"
"B0797PKHGZ","B0751385MS","MOCOTONO Mens Oxford Long Sleeve Solid Standard Fit Button Down Casual Dress Shirts Purple X-Large","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CLHF5NY","B07513C7Z5","MOCOTONO Men's Short Sleeve Plaid Checkered Button Down Casual Shirts Green XX-Large","13","0.11%","17","0.13%","94%","3","0","23.08%","0.00%","US$68.94","US$0.00","3","0"
"B0797PKHGZ","B07513F8HB","MOCOTONO Mens Oxford Long Sleeve Solid Standard Fit Button Down Casual Dress Shirts Light Green Small","3","0.03%","3","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CLHF5NY","B07513ZMT5","MOCOTONO Men's Short Sleeve Plaid Checkered Button Down Casual Shirts Green X-Large","5","0.04%","6","0.04%","100%","2","0","40.00%","0.00%","US$43.96","US$0.00","2","0"
"B0797PKHGZ","B075145FFS","MOCOTONO Mens Oxford Long Sleeve Solid Standard Fit Button Down Casual Dress Shirts Light Pink Small","3","0.03%","3","0.02%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07CLHF5NY","B075145KMT","MOCOTONO Men's Short Sleeve Plaid Checkered Button Down Casual Shirts Red & Navy XX-Large","6","0.05%","8","0.06%","88%","2","0","33.33%","0.00%","US$45.96","US$0.00","2","0"
