"(父） ASIN","（子）ASIN","商品名称","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订购数量 – B2B","订单商品数量转化率","商品转化率 – B2B","已订购商品销售额","已订购商品的销售额 – B2B","订单商品种类数","订单商品总数 – B2B"
"B073VDN5VZ","B072JM723Q","Summer Mae Traje de Baño Una Pieza Acanalada Bañador Halter Vendimia Para Mujer","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XD4PJ1N","B072KK8C49","Traje de baño de Una Pieza Elegante Push up Cuello Halter para Mujer","7","0.32%","14","0.49%","29%","1","0","14.29%","0.00%","€18.88","€0.00","1","0"
"B072L237GX","B072L237GX","Traje de una pieza Sexy Floral Bañador con Volantes para Mujer","7","0.32%","7","0.25%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D3MR7T","B072LTDN7F","Mocotono Camisa de Franela de Cuadros Casual Manga Larga y Cuello Abotonado para Hombre Blanco/Negro 2XL","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073VDN5VZ","B072M73KQ8","Summer Mae Traje de Baño Una Pieza Acanalada Bañador Halter Vendimia Para Mujer","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073VDN5VZ","B072M73QYB","Summer Mae Traje de Baño Una Pieza Acanalada Bañador Halter Vendimia Para Mujer","2","0.09%","2","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RF453P","B072N7W1XB","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","1","0.05%","1","0.04%","100%","1","0","100.00%","0.00%","€18.99","€0.00","1","0"
"B073RF453P","B072R4R3XN","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","3","0.14%","3","0.11%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RF453P","B072R5SZPS","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","4","0.18%","4","0.14%","100%","1","0","25.00%","0.00%","€18.99","€0.00","1","0"
"B07FM9MRP2","B0734QXT7Q","Summer Mae Tankini Floral Halter Embarazo Traje de Baño Dos Piezas de Maternidad para Mujer","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07FM9MRP2","B0734S5GHL","Summer Mae Tankini Floral Halter Embarazo Traje de Baño Dos Piezas de Maternidad para Mujer","3","0.14%","3","0.11%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07FM9MRP2","B0734T5SPK","Summer Mae Tankini Floral Halter Embarazo Traje de Baño Dos Piezas de Maternidad para Mujer","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07FM9MRP2","B0734VZ32T","Summer Mae Tankini Floral Halter Embarazo Traje de Baño Dos Piezas de Maternidad para Mujer","7","0.32%","7","0.25%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073P832QP","B073P832QP","Summer Mae Traje de Baño Una Pieza Floreale Bañador Acolchado para Mujer","2","0.09%","3","0.11%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S68SMB","B073PP2K9L","Mocotono Camisa para Hombre Color Sólido Oxford Manga Corta Botón de Abajo","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764CDMFT","B073PP2Q5W","Mocotono Camisa Casual para Hombre Manga Larga Botón de Abajo Calce Regular con Bolsillo","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764CDMFT","B073PPNNFC","Mocotono Camisa Casual para Hombre Manga Larga Botón de Abajo Calce Regular con Bolsillo","1","0.05%","2","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764BKKY6","B073PPPDK9","Mocotono Camisa Casual para Hombre 100% Algodón Oxford Manga Larga","2","0.09%","5","0.18%","100%","1","0","50.00%","0.00%","€18.99","€0.00","1","0"
"B076S68SMB","B073PPS7FM","Mocotono Camisa para Hombre Color Sólido Oxford Manga Corta Botón de Abajo","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S68SMB","B073PPSG6W","Mocotono Camisa para Hombre Color Sólido Oxford Manga Corta Botón de Abajo","2","0.09%","3","0.11%","100%","1","0","50.00%","0.00%","€14.90","€0.00","1","0"
"B076S68SMB","B073PPTRXC","Mocotono Camisa para Hombre Color Sólido Oxford Manga Corta Botón de Abajo","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S68SMB","B073PPVWW3","Mocotono Camisa para Hombre Color Sólido Oxford Manga Corta Botón de Abajo","1","0.05%","5","0.18%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S68SMB","B073PPY7H7","Mocotono Camisa para Hombre Color Sólido Oxford Manga Corta Botón de Abajo","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764CDMFT","B073PQ61JH","Mocotono Camisa Casual para Hombre Manga Larga Botón de Abajo Calce Regular con Bolsillo","1","0.05%","2","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764CDMFT","B073PQ7JKT","Mocotono Camisa Casual para Hombre Manga Larga Botón de Abajo Calce Regular con Bolsillo","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764CDMFT","B073PQD5PP","Mocotono Camisa Casual para Hombre Manga Larga Botón de Abajo Calce Regular con Bolsillo","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764BKKY6","B073PQDRHR","Mocotono Camisa Casual para Hombre 100% Algodón Oxford Manga Larga","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764BKKY6","B073PQKJBY","Mocotono Camisa Casual para Hombre 100% Algodón Oxford Manga Larga","2","0.09%","2","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S68SMB","B073PQMGW1","Mocotono Camisa para Hombre Color Sólido Oxford Manga Corta Botón de Abajo","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764BKKY6","B073PQP9C9","Mocotono Camisa Casual para Hombre 100% Algodón Oxford Manga Larga","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073QLGGF3","B073QLGGF3","Summer Mae Traje de Una Pieza Clásico y Elegante para Mujer","4","0.18%","4","0.14%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RF453P","B073RF453P","Summer Mae Traje de baño Elegante Adelgazante Una Pieza Push up para Mujer","124","5.71%","180","6.34%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073VDN5VZ","B073VDN5VZ","Summer Mae Traje de Baño Una Pieza Acanalada Bañador Halter Vendimia para Mujer","5","0.23%","7","0.25%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XDKHG1","B073XDKHG1","Summer Mae Bandeau Bañador de Dos Pieza Retorcido Bikini Set Hálter Brasileño para Mujer","19","0.88%","27","0.95%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XHQW5Q","B073XHQW5Q","Summer Mae Tankini Floral Traje de Baño Dos Piezas Retro para Mujer","12","0.55%","14","0.49%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073ZB36LP","B073XJD7W7","Summer Mae Bañador Deep V-Neck Backless Halter de Color Sólido Monokini para Mujer","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075XKRJJW","B073XJFXTR","Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, L Caqui","2","0.09%","2","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075XKRJJW","B073XJQR5H","Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, XL Blanco","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075XKRJJW","B073XJQR6K","Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, XL Azul","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075ZL6ZW2","B073XJV446","Jersey Casual Cuello Pico V Regular Fit para Hombre XL Gris","3","0.14%","3","0.11%","67%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075XKRJJW","B073XJW6BF","Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, L Verde","2","0.09%","6","0.21%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075XKRJJW","B073XJXDRJ","Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, XL Gris","2","0.09%","2","0.07%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075XKRJJW","B073XJYHF5","Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, S Verde","2","0.09%","2","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075ZL6ZW2","B073XK66CZ","Jersey Casual Cuello Pico V Regular Fit para Hombre XL Verde Oscuro","2","0.09%","2","0.07%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075XKRJJW","B073XK9BD8","Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, L Burdeos","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075ZL6ZW2","B073XKD3LL","Jersey Casual Cuello Pico V Regular Fit para Hombre L Blanco","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073ZB36LP","B073XKGSHL","Summer Mae Bañador Deep V-Neck Backless Halter de Color Sólido Monokini para Mujer","3","0.14%","4","0.14%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075ZL6ZW2","B073XKK5LR","Jersey Casual Cuello Pico V Regular Fit para Hombre XL Beige","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073ZB36LP","B073XKLLCJ","Summer Mae Bañador Deep V-Neck Backless Halter de Color Sólido Monokini para Mujer","2","0.09%","3","0.11%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075ZL6ZW2","B073XKSK6M","Jersey Casual Cuello Pico V Regular Fit para Hombre XL Naranja","2","0.09%","2","0.07%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075XKRJJW","B073XKV6RW","Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, M Verde","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073ZB36LP","B073ZB36LP","Summer Mae Bañador Deep V-Neck Backless Halter de Color Sólido Monokini para Mujer","6","0.28%","8","0.28%","25%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075F1HVK3","B074P1P1WT","Summer Mae Mujer Jersey Invierno Suéter Largo Mangas Largas Vestido Corto Elegante","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075F1HVK3","B074P35TRN","Summer Mae Mujer Jersey Invierno Suéter Largo Mangas Largas Vestido Corto Elegante","1","0.05%","3","0.11%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B074TCM5BV","Summer Mae Verano Mujer Sexy Traje de Baño Bikini Flexiones","3","0.14%","4","0.14%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B074TCZM6R","Summer Mae Verano Mujer Sexy Traje de Baño Bikini Flexiones","3","0.14%","3","0.11%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B074TF9ZZ4","Summer Mae Verano Mujer Sexy Traje de Baño Bikini Flexiones","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B074TFT5SG","Summer Mae Verano Mujer Sexy Traje de Baño Bikini Flexiones","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B074TFZS2G","Summer Mae Verano Mujer Sexy Traje de Baño Bikini Flexiones","2","0.09%","2","0.07%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B074XRJ275","B074V6WV9H","Summer Mae Mujer Vestido Largo Ajustado Manga 3/4 Jersey Color Sólido","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0751G3JK7","B074W52NDS","Summer Mae Mujer Jersey Invierno Suéter Largo Mangas Largas Vestido Elegante","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0751G3JK7","B074W8X73B","Summer Mae Mujer Jersey Invierno Suéter Largo Mangas Largas Vestido Elegante","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0751G3JK7","B0751G3JK7","Summer Mae Mujer Jersey Invierno Suéter Largo Mangas Largas Vestido Elegante","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0756WD6Z1","B0756WD6Z1","Summer Mae Mocasines Clásico Gamuza Zapatilla Pisos Forro Cálido Mujer","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075ZL6ZW2","B0758WGQVQ","Mocotono Jersey Básico Cuello en V Manga Larga Hombre","2","0.09%","2","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D3MR7T","B075D3MR7T","Mocotono Camisa de Franela de Cuadros Casual Manga Larga y Cuello Abotonado para Hombre","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075DZP66M","B075DZP66M","Mocotono Camisa de Franela de Cuadros Casual con Manga Larga para Hombre","2","0.09%","3","0.11%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075F1HVK3","B075F1HVK3","Summer Mae Mujer Jersey Invierno Suéter Largo Mangas Largas Vestido Corto Elegante","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774JPBBP","B075TVHYHF","Chaqueta para Niño con Capucha Forrado Polar 2-16 Años","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774JPBBP","B075TVJHBK","Chaqueta para Niño con Capucha Forrado Polar 2-16 Años","4","0.18%","4","0.14%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774JPBBP","B075TWD159","Chaqueta para Niño con Capucha Forrado Polar 2-16 Años","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774JPBBP","B075TWL64T","Chaqueta para Niño con Capucha Forrado Polar 2-16 Años","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774JPBBP","B075V1YCLM","Chaqueta para Niño con Capucha Forrado Polar 2-16 Años","3","0.14%","3","0.11%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075XKRJJW","B075XKRJJW","Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre","7","0.32%","7","0.25%","14%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075ZL6ZW2","B075ZL6ZW2","Jersey Casual Cuello Pico V Regular Fit para Hombre","6","0.28%","7","0.25%","29%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FW2RQW","B0761QZBLN","Summer Mae Vestido Elegante Skater Mangas Largas Talla Alta Mujer","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076H3CYXB","B0761RQPNS","Summer Mae Vestido Elegante Corto Mangas Largas Cuello Alto con Encaje Mujer","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FVWFWL","B0761RRNV3","Summer Mae Vestido Ocasional de la Camiseta Mangas Largas con Bolsillos Mujer","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FVWFWL","B0761RYZVB","Summer Mae Vestido Ocasional de la Camiseta Mangas Largas con Bolsillos Mujer","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764BKKY6","B0764BKKY6","Mocotono Camisa Casual para Hombre 100% Algodón Oxford Manga Larga","1","0.05%","2","0.07%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764CDMFT","B0764CDMFT","Mocotono Camisa Casual para Hombre Manga Larga Botón de Abajo Calce Regular con Bolsillo","2","0.09%","4","0.14%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FVWFWL","B076FVWFWL","Summer Mae Vestido Ocasional de la Camiseta Mangas Largas con Bolsillos Mujer","3","0.14%","6","0.21%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07F749VH6","B076J75677","Mocotono Jersey Invierno Color Sólido Manca Lunga Cuello Redondo Hombre","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S68SMB","B076S68SMB","Mocotono Camisa para Hombre Color Sólido Oxford Manga Corta Botón de Abajo","36","1.66%","46","1.62%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B077X8KHMK","B0771B3THS","Mocotono Pantalones Chino de Pana Ajuste Recto Hombre","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B077X8KHMK","B0771BBWX1","Mocotono Pantalones Chino de Pana Ajuste Recto Hombre","3","0.14%","3","0.11%","33%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B077X8KHMK","B0771D9MF3","Mocotono Pantalones Chino de Pana Ajuste Recto Hombre","2","0.09%","2","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774JPBBP","B0774JPBBP","Chaqueta para Niño con Capucha Forrado Polar 2-16 Años","4","0.18%","5","0.18%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0778L8G5X","B0778L8G5X","Chaqueta Impermeable y Transpirable 3 en 1 con Forro Polar Hombre","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B077X8KHMK","B077X8KHMK","Mocotono Pantalones Chino de Pana Ajuste Recto Hombre","8","0.37%","8","0.28%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HGQ1FK","B077XG4XDR","Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, S Gris","2","0.09%","2","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HGQ1FK","B077XGHCKG","Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, XL Gris","2","0.09%","2","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075XKRJJW","B0787Q6CLC","Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, L Azul real","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075XKRJJW","B0787R5ZJF","Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, L Verde","3","0.14%","5","0.18%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075ZL6ZW2","B0787SM52K","Jersey Casual Cuello Pico V Regular Fit para Hombre L Verde","5","0.23%","7","0.25%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075XKRJJW","B0787SYKQQ","Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, M Azul real","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075XKRJJW","B0787THW9D","Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, M Verde","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075XKRJJW","B0787TPPL1","Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, S Azul real","1","0.05%","1","0.04%","100%","1","0","100.00%","0.00%","€24.50","€0.00","1","0"
"B075ZL6ZW2","B0787TW3QY","Jersey Casual Cuello Pico V Regular Fit para Hombre XL Azul","3","0.14%","3","0.11%","67%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HRZHH2","B0788JGZ5J","Polo Manga Larga con Cuello Mao Golf Camiseta para Hombre","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HRZHH2","B0788K4417","Mocotono Polo Manga Larga con Cuello Mao Golf Camiseta para Hombre","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HRZHH2","B0788KFZ7Y","Mocotono Polo Manga Larga con Cuello Mao Golf Camiseta para Hombre","4","0.18%","4","0.14%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HRZHH2","B0788L4FX6","Polo Manga Larga con Cuello Mao Golf Camiseta para Hombre","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HRZHH2","B0788LHPGK","Polo Manga Larga con Cuello Mao Golf Camiseta para Hombre","2","0.09%","2","0.07%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HRZHH2","B0788LK2N3","Mocotono Polo Manga Larga con Cuello Mao Golf Camiseta para Hombre","6","0.28%","6","0.21%","83%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HRZHH2","B0788MSRBP","Mocotono Polo Manga Larga con Cuello Mao Golf Camiseta para Hombre","2","0.09%","2","0.07%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HGQ1FK","B078HGQ1FK","Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre","2","0.09%","3","0.11%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HRZHH2","B078HRZHH2","Polo Manga Larga con Cuello Mao Golf Camiseta para Hombre","60","2.76%","92","3.24%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0792T2LH1","B078LTW124","Mocotono Jersey Invierno Liso Casual para Hombre Cuello Alto con Cremallera, S Gris oscuro","2","0.09%","2","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0792T2LH1","B078M3WKVL","Mocotono Jersey Invierno Liso Casual para Hombre Cuello Alto con Cremallera, S Beige","7","0.32%","7","0.25%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0792T2LH1","B078M4Y66L","Jersey Invierno Liso Casual para Hombre Cuello Alto con Cremallera, S Gris","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0792T2LH1","B078M6S3S5","Mocotono Jersey Invierno Liso Casual para Hombre Cuello Alto con Cremallera, S Rojo","3","0.14%","4","0.14%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078W1QS4C","B078NJJ4H7","Mocotono Sudaderas con Capucha para Hombre Manga Larga Color Sólido M Rojo","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078W1QS4C","B078NL9L3B","Mocotono Sudaderas con Capucha Para Hombre Manga Larga Color Sólido XL Rosado","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D3MR7T","B07916VJSL","Mocotono Camisa de Franela de Cuadros Casual Manga Larga y Cuello Abotonado para Hombre Amarillo/Blanco/Azul M","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4FLMMZ","B07BF8YLD9","Summer Mae Traje de Bano Rayas Tankini de 2 Piezas para Mujer","2","0.09%","7","0.25%","86%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4F1XWG","B07BNCNSKL","Traje de Baño Premamá Tankini Floral Halterneck para Mujer","4","0.18%","6","0.21%","33%","1","0","25.00%","0.00%","€12.99","€0.00","1","0"
"B07CNFYNXM","B07BWH1K3W","Summer Mae Conjunto de Bikinis de dos Piezas Para Mujer Traje de Baño sin Tirantes Wave Point,Negro,S","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CNFYNXM","B07C16NK8R","Summer Mae Conjunto de Bikinis de dos Piezas Para Mujer Traje de Baño sin Tirantes Wave Point,Negro,XL","2","0.09%","2","0.07%","100%","1","0","50.00%","0.00%","€19.99","€0.00","1","0"
"B07CNFYNXM","B07C1P1S9L","Summer Mae Conjunto de Bikinis de dos Piezas Para Mujer Traje de Baño sin Tirantes Wave Point, Negro,XXL","7","0.32%","7","0.25%","100%","2","0","28.57%","0.00%","€39.98","€0.00","2","0"
"B07CYQLS1C","B07CKMRVDM","Summer Mae Racerback Rayado Tankini con Swim Briefs Bañador de dos Piezas para Mujer,Negro,XL","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CYQLS1C","B07CKT5RP1","Summer Mae Racerback Rayado Tankini con Swim Briefs Bañador de dos Piezas para Mujer,Negro,L","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CYQLS1C","B07CKT5ZQB","Summer Mae Racerback Rayado Tankini con Swim Briefs Bañador de dos Piezas para Mujer,Azul oscuro,XS","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CYQLS1C","B07CLKH2GG","Summer Mae Racerback Rayado Tankini con Swim Briefs Bañador de dos Piezas para Mujer,Azul oscuro,S","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CYQLS1C","B07CLMVR1Y","Summer Mae Racerback Rayado Tankini con Swim Briefs Bañador de dos Piezas para Mujer,Azul oscuro,XXL","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CLVLM2K","B07CLVLM2K","Summer Mae Sexy Mujer Desmontable Acolchado Recorte Push up Rayas Bikini Conjunto Traje de Baño de Dos Piezas","3","0.14%","4","0.14%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B07CM1GBHS","Summer Mae Verano Mujer Sexy Traje de Baño Bikini Flexiones","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM2TLVL","B07CM1NXRZ","Summer Mae Traje de Baño una Pieza Sexy Pin up Para Mujer","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B07CM2B6BD","Summer Mae Verano Mujer Sexy Traje de Baño Bikini Flexiones","2","0.09%","3","0.11%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM2TLVL","B07CM2TLVL","Summer Mae Traje de Baño una Pieza Sexy Pin up Para Mujer","3","0.14%","5","0.18%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM364VZ","B07CM364VZ","Summer Mae Traje de Baño una Pieza Sexy Pin up para Mujer","3","0.14%","3","0.11%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B07CM3CK9V","Summer Mae Verano Mujer Sexy Traje de Baño Bikini Flexiones","2","0.09%","2","0.07%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
